symbol_a,symbol_b,Q_beta,Q_alpha,R,half_life_minutes,capital_inr,skipped,skip_reason,error,TOTAL_TRADES,TOTAL_NET_PNL,TOTAL_GROSS_PNL,TOTAL_WIN_RATE,IS_TRADES,IS_WIN_RATE,IS_NET_PNL,IS_GROSS_PNL,OOS_TRADES,OOS_WIN_RATE,OOS_NET_PNL,OOS_GROSS_PNL,Z_ENTRY,Z_STOP,Z_EXIT
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1621.2115058960542,1990.0000000000541,57.142857142857146,6,66.66666666666667,1756.8078776720295,2073.2000000000294,1,0.0,-135.59637177597526,-83.19999999997526,7.5,9.0,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1682.0525890640718,2050.8000000000716,57.142857142857146,6,66.66666666666667,1817.648960840047,2134.000000000047,1,0.0,-135.59637177597526,-83.19999999997526,7.5,9.0,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1694.8612381520454,2063.6000000000454,57.142857142857146,6,66.66666666666667,1830.4576099280207,2146.8000000000206,1,0.0,-135.59637177597526,-83.19999999997526,7.5,9.0,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1639.1998831160242,2008.000000000024,57.142857142857146,6,66.66666666666667,1774.7962548919995,2091.1999999999994,1,0.0,-135.59637177597526,-83.19999999997526,7.5,9.5,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1319.2869817940539,1687.8000000000538,42.857142857142854,6,50.0,1454.8833535700292,1771.000000000029,1,0.0,-135.59637177597526,-83.19999999997526,7.5,9.5,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1332.0956308820275,1700.6000000000276,42.857142857142854,6,50.0,1467.6920026580028,1783.800000000003,1,0.0,-135.59637177597526,-83.19999999997526,7.5,9.5,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,3818.992432859,4187.5,71.42857142857143,6,66.66666666666667,2667.319571291003,2984.300000000003,1,100.0,1151.6728615679972,1203.199999999997,7.5,10.0,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,3419.02547473703,3787.3000000000297,57.142857142857146,6,50.0,2347.406669969033,2664.1000000000327,1,100.0,1071.618804767997,1123.199999999997,7.5,10.0,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,3489.473044721031,3857.700000000031,57.142857142857146,6,50.0,2360.215319057006,2676.9000000000065,1,100.0,1129.2577256640247,1180.8000000000247,7.5,10.0,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,3818.992432859,4187.5,71.42857142857143,6,66.66666666666667,2667.319571291003,2984.300000000003,1,100.0,1151.6728615679972,1203.199999999997,7.5,10.5,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,3419.02547473703,3787.3000000000297,57.142857142857146,6,50.0,2347.406669969033,2664.1000000000327,1,100.0,1071.618804767997,1123.199999999997,7.5,10.5,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,3489.473044721031,3857.700000000031,57.142857142857146,6,50.0,2360.215319057006,2676.9000000000065,1,100.0,1129.2577256640247,1180.8000000000247,7.5,10.5,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,4111.303562684,4480.0,71.42857142857143,6,66.66666666666667,2959.630701116003,3276.800000000003,1,100.0,1151.6728615679972,1203.199999999997,7.5,11.0,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,3711.3366045620296,4079.8000000000293,57.142857142857146,6,50.0,2639.7177997940325,2956.600000000032,1,100.0,1071.618804767997,1123.199999999997,7.5,11.0,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,3781.7841745460314,4150.200000000031,57.142857142857146,6,50.0,2652.5264488820067,2969.400000000006,1,100.0,1129.2577256640247,1180.8000000000247,7.5,11.0,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,4062.734944189985,4431.399999999985,57.142857142857146,6,50.0,2911.062082621988,3228.199999999988,1,100.0,1151.6728615679972,1203.199999999997,7.5,11.5,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,3841.45253312006,4210.000000000059,42.857142857142854,6,33.333333333333336,2769.8337283520627,3086.800000000062,1,100.0,1071.618804767997,1123.199999999997,7.5,11.5,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,4037.518937357039,4406.100000000039,42.857142857142854,6,33.333333333333336,2908.261211693014,3225.300000000014,1,100.0,1129.2577256640247,1180.8000000000247,7.5,11.5,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,4062.734944189985,4431.399999999985,57.142857142857146,6,50.0,2911.062082621988,3228.199999999988,1,100.0,1151.6728615679972,1203.199999999997,7.5,12.0,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,3841.45253312006,4210.000000000059,42.857142857142854,6,33.333333333333336,2769.8337283520627,3086.800000000062,1,100.0,1071.618804767997,1123.199999999997,7.5,12.0,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,4037.518937357039,4406.100000000039,42.857142857142854,6,33.333333333333336,2908.261211693014,3225.300000000014,1,100.0,1129.2577256640247,1180.8000000000247,7.5,12.0,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1523.4202624940085,1893.8000000000084,42.857142857142854,6,33.333333333333336,371.7474009260113,690.6000000000113,1,100.0,1151.6728615679972,1203.199999999997,7.5,12.5,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1539.0978595520714,1909.2000000000712,28.571428571428573,6,16.666666666666668,467.4790547840744,786.0000000000741,1,100.0,1071.618804767997,1123.199999999997,7.5,12.5,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1735.1642637890504,2105.30000000005,28.571428571428573,6,16.666666666666668,605.9065381250257,924.5000000000255,1,100.0,1129.2577256640247,1180.8000000000247,7.5,12.5,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1523.4202624940085,1893.8000000000084,42.857142857142854,6,33.333333333333336,371.7474009260113,690.6000000000113,1,100.0,1151.6728615679972,1203.199999999997,7.5,13.0,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1539.0978595520714,1909.2000000000712,28.571428571428573,6,16.666666666666668,467.4790547840744,786.0000000000741,1,100.0,1071.618804767997,1123.199999999997,7.5,13.0,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1735.1642637890504,2105.30000000005,28.571428571428573,6,16.666666666666668,605.9065381250257,924.5000000000255,1,100.0,1129.2577256640247,1180.8000000000247,7.5,13.0,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1523.4202624940085,1893.8000000000084,42.857142857142854,6,33.333333333333336,371.7474009260113,690.6000000000113,1,100.0,1151.6728615679972,1203.199999999997,7.5,13.5,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1539.0978595520714,1909.2000000000712,28.571428571428573,6,16.666666666666668,467.4790547840744,786.0000000000741,1,100.0,1071.618804767997,1123.199999999997,7.5,13.5,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1735.1642637890504,2105.30000000005,28.571428571428573,6,16.666666666666668,605.9065381250257,924.5000000000255,1,100.0,1129.2577256640247,1180.8000000000247,7.5,13.5,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1523.4202624940085,1893.8000000000084,42.857142857142854,6,33.333333333333336,371.7474009260113,690.6000000000113,1,100.0,1151.6728615679972,1203.199999999997,7.5,14.0,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1539.0978595520714,1909.2000000000712,28.571428571428573,6,16.666666666666668,467.4790547840744,786.0000000000741,1,100.0,1071.618804767997,1123.199999999997,7.5,14.0,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1735.1642637890504,2105.30000000005,28.571428571428573,6,16.666666666666668,605.9065381250257,924.5000000000255,1,100.0,1129.2577256640247,1180.8000000000247,7.5,14.0,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1523.4202624940085,1893.8000000000084,42.857142857142854,6,33.333333333333336,371.7474009260113,690.6000000000113,1,100.0,1151.6728615679972,1203.199999999997,7.5,14.5,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1539.0978595520714,1909.2000000000712,28.571428571428573,6,16.666666666666668,467.4790547840744,786.0000000000741,1,100.0,1071.618804767997,1123.199999999997,7.5,14.5,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1735.1642637890504,2105.30000000005,28.571428571428573,6,16.666666666666668,605.9065381250257,924.5000000000255,1,100.0,1129.2577256640247,1180.8000000000247,7.5,14.5,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1523.4202624940085,1893.8000000000084,42.857142857142854,6,33.333333333333336,371.7474009260113,690.6000000000113,1,100.0,1151.6728615679972,1203.199999999997,7.5,15.0,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1539.0978595520714,1909.2000000000712,28.571428571428573,6,16.666666666666668,467.4790547840744,786.0000000000741,1,100.0,1071.618804767997,1123.199999999997,7.5,15.0,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1735.1642637890504,2105.30000000005,28.571428571428573,6,16.666666666666668,605.9065381250257,924.5000000000255,1,100.0,1129.2577256640247,1180.8000000000247,7.5,15.0,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1523.4202624940085,1893.8000000000084,42.857142857142854,6,33.333333333333336,371.7474009260113,690.6000000000113,1,100.0,1151.6728615679972,1203.199999999997,7.5,15.5,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1539.0978595520714,1909.2000000000712,28.571428571428573,6,16.666666666666668,467.4790547840744,786.0000000000741,1,100.0,1071.618804767997,1123.199999999997,7.5,15.5,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1735.1642637890504,2105.30000000005,28.571428571428573,6,16.666666666666668,605.9065381250257,924.5000000000255,1,100.0,1129.2577256640247,1180.8000000000247,7.5,15.5,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1523.4202624940085,1893.8000000000084,42.857142857142854,6,33.333333333333336,371.7474009260113,690.6000000000113,1,100.0,1151.6728615679972,1203.199999999997,7.5,16.0,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1539.0978595520714,1909.2000000000712,28.571428571428573,6,16.666666666666668,467.4790547840744,786.0000000000741,1,100.0,1071.618804767997,1123.199999999997,7.5,16.0,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1735.1642637890504,2105.30000000005,28.571428571428573,6,16.666666666666668,605.9065381250257,924.5000000000255,1,100.0,1129.2577256640247,1180.8000000000247,7.5,16.0,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1523.4202624940085,1893.8000000000084,42.857142857142854,6,33.333333333333336,371.7474009260113,690.6000000000113,1,100.0,1151.6728615679972,1203.199999999997,7.5,16.5,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1539.0978595520714,1909.2000000000712,28.571428571428573,6,16.666666666666668,467.4790547840744,786.0000000000741,1,100.0,1071.618804767997,1123.199999999997,7.5,16.5,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1735.1642637890504,2105.30000000005,28.571428571428573,6,16.666666666666668,605.9065381250257,924.5000000000255,1,100.0,1129.2577256640247,1180.8000000000247,7.5,16.5,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1523.4202624940085,1893.8000000000084,42.857142857142854,6,33.333333333333336,371.7474009260113,690.6000000000113,1,100.0,1151.6728615679972,1203.199999999997,7.5,17.0,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1539.0978595520714,1909.2000000000712,28.571428571428573,6,16.666666666666668,467.4790547840744,786.0000000000741,1,100.0,1071.618804767997,1123.199999999997,7.5,17.0,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1735.1642637890504,2105.30000000005,28.571428571428573,6,16.666666666666668,605.9065381250257,924.5000000000255,1,100.0,1129.2577256640247,1180.8000000000247,7.5,17.0,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1523.4202624940085,1893.8000000000084,42.857142857142854,6,33.333333333333336,371.7474009260113,690.6000000000113,1,100.0,1151.6728615679972,1203.199999999997,7.5,17.5,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1539.0978595520714,1909.2000000000712,28.571428571428573,6,16.666666666666668,467.4790547840744,786.0000000000741,1,100.0,1071.618804767997,1123.199999999997,7.5,17.5,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1735.1642637890504,2105.30000000005,28.571428571428573,6,16.666666666666668,605.9065381250257,924.5000000000255,1,100.0,1129.2577256640247,1180.8000000000247,7.5,17.5,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1523.4202624940085,1893.8000000000084,42.857142857142854,6,33.333333333333336,371.7474009260113,690.6000000000113,1,100.0,1151.6728615679972,1203.199999999997,7.5,18.0,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1539.0978595520714,1909.2000000000712,28.571428571428573,6,16.666666666666668,467.4790547840744,786.0000000000741,1,100.0,1071.618804767997,1123.199999999997,7.5,18.0,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1735.1642637890504,2105.30000000005,28.571428571428573,6,16.666666666666668,605.9065381250257,924.5000000000255,1,100.0,1129.2577256640247,1180.8000000000247,7.5,18.0,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1523.4202624940085,1893.8000000000084,42.857142857142854,6,33.333333333333336,371.7474009260113,690.6000000000113,1,100.0,1151.6728615679972,1203.199999999997,7.5,18.5,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1539.0978595520714,1909.2000000000712,28.571428571428573,6,16.666666666666668,467.4790547840744,786.0000000000741,1,100.0,1071.618804767997,1123.199999999997,7.5,18.5,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1735.1642637890504,2105.30000000005,28.571428571428573,6,16.666666666666668,605.9065381250257,924.5000000000255,1,100.0,1129.2577256640247,1180.8000000000247,7.5,18.5,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1523.4202624940085,1893.8000000000084,42.857142857142854,6,33.333333333333336,371.7474009260113,690.6000000000113,1,100.0,1151.6728615679972,1203.199999999997,7.5,19.0,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1539.0978595520714,1909.2000000000712,28.571428571428573,6,16.666666666666668,467.4790547840744,786.0000000000741,1,100.0,1071.618804767997,1123.199999999997,7.5,19.0,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1735.1642637890504,2105.30000000005,28.571428571428573,6,16.666666666666668,605.9065381250257,924.5000000000255,1,100.0,1129.2577256640247,1180.8000000000247,7.5,19.0,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,922.2087216299878,1292.199999999988,42.857142857142854,6,33.333333333333336,-229.46413993800934,88.9999999999909,1,100.0,1151.6728615679972,1203.199999999997,7.5,19.5,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1081.7933364480582,1451.6000000000581,28.571428571428573,6,16.666666666666668,10.174531680061136,328.400000000061,1,100.0,1071.618804767997,1123.199999999997,7.5,19.5,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1319.432879149043,1689.300000000043,28.571428571428573,6,16.666666666666668,190.1751534850182,508.5000000000182,1,100.0,1129.2577256640247,1180.8000000000247,7.5,19.5,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,922.2087216299878,1292.199999999988,42.857142857142854,6,33.333333333333336,-229.46413993800934,88.9999999999909,1,100.0,1151.6728615679972,1203.199999999997,7.5,20.0,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1081.7933364480582,1451.6000000000581,28.571428571428573,6,16.666666666666668,10.174531680061136,328.400000000061,1,100.0,1071.618804767997,1123.199999999997,7.5,20.0,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1319.432879149043,1689.300000000043,28.571428571428573,6,16.666666666666668,190.1751534850182,508.5000000000182,1,100.0,1129.2577256640247,1180.8000000000247,7.5,20.0,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,922.2087216299878,1292.199999999988,42.857142857142854,6,33.333333333333336,-229.46413993800934,88.9999999999909,1,100.0,1151.6728615679972,1203.199999999997,7.5,20.5,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1081.7933364480582,1451.6000000000581,28.571428571428573,6,16.666666666666668,10.174531680061136,328.400000000061,1,100.0,1071.618804767997,1123.199999999997,7.5,20.5,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1319.432879149043,1689.300000000043,28.571428571428573,6,16.666666666666668,190.1751534850182,508.5000000000182,1,100.0,1129.2577256640247,1180.8000000000247,7.5,20.5,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,922.2087216299878,1292.199999999988,42.857142857142854,6,33.333333333333336,-229.46413993800934,88.9999999999909,1,100.0,1151.6728615679972,1203.199999999997,7.5,21.0,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1081.7933364480582,1451.6000000000581,28.571428571428573,6,16.666666666666668,10.174531680061136,328.400000000061,1,100.0,1071.618804767997,1123.199999999997,7.5,21.0,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1319.432879149043,1689.300000000043,28.571428571428573,6,16.666666666666668,190.1751534850182,508.5000000000182,1,100.0,1129.2577256640247,1180.8000000000247,7.5,21.0,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,922.2087216299878,1292.199999999988,42.857142857142854,6,33.333333333333336,-229.46413993800934,88.9999999999909,1,100.0,1151.6728615679972,1203.199999999997,7.5,21.5,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1081.7933364480582,1451.6000000000581,28.571428571428573,6,16.666666666666668,10.174531680061136,328.400000000061,1,100.0,1071.618804767997,1123.199999999997,7.5,21.5,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1319.432879149043,1689.300000000043,28.571428571428573,6,16.666666666666668,190.1751534850182,508.5000000000182,1,100.0,1129.2577256640247,1180.8000000000247,7.5,21.5,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,922.2087216299878,1292.199999999988,42.857142857142854,6,33.333333333333336,-229.46413993800934,88.9999999999909,1,100.0,1151.6728615679972,1203.199999999997,7.5,22.0,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1081.7933364480582,1451.6000000000581,28.571428571428573,6,16.666666666666668,10.174531680061136,328.400000000061,1,100.0,1071.618804767997,1123.199999999997,7.5,22.0,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1319.432879149043,1689.300000000043,28.571428571428573,6,16.666666666666668,190.1751534850182,508.5000000000182,1,100.0,1129.2577256640247,1180.8000000000247,7.5,22.0,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,922.2087216299878,1292.199999999988,42.857142857142854,6,33.333333333333336,-229.46413993800934,88.9999999999909,1,100.0,1151.6728615679972,1203.199999999997,7.5,22.5,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1081.7933364480582,1451.6000000000581,28.571428571428573,6,16.666666666666668,10.174531680061136,328.400000000061,1,100.0,1071.618804767997,1123.199999999997,7.5,22.5,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1319.432879149043,1689.300000000043,28.571428571428573,6,16.666666666666668,190.1751534850182,508.5000000000182,1,100.0,1129.2577256640247,1180.8000000000247,7.5,22.5,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,922.2087216299878,1292.199999999988,42.857142857142854,6,33.333333333333336,-229.46413993800934,88.9999999999909,1,100.0,1151.6728615679972,1203.199999999997,7.5,23.0,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1081.7933364480582,1451.6000000000581,28.571428571428573,6,16.666666666666668,10.174531680061136,328.400000000061,1,100.0,1071.618804767997,1123.199999999997,7.5,23.0,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1319.432879149043,1689.300000000043,28.571428571428573,6,16.666666666666668,190.1751534850182,508.5000000000182,1,100.0,1129.2577256640247,1180.8000000000247,7.5,23.0,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,922.2087216299878,1292.199999999988,42.857142857142854,6,33.333333333333336,-229.46413993800934,88.9999999999909,1,100.0,1151.6728615679972,1203.199999999997,7.5,23.5,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1081.7933364480582,1451.6000000000581,28.571428571428573,6,16.666666666666668,10.174531680061136,328.400000000061,1,100.0,1071.618804767997,1123.199999999997,7.5,23.5,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1319.432879149043,1689.300000000043,28.571428571428573,6,16.666666666666668,190.1751534850182,508.5000000000182,1,100.0,1129.2577256640247,1180.8000000000247,7.5,23.5,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,922.2087216299878,1292.199999999988,42.857142857142854,6,33.333333333333336,-229.46413993800934,88.9999999999909,1,100.0,1151.6728615679972,1203.199999999997,7.5,24.0,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1081.7933364480582,1451.6000000000581,28.571428571428573,6,16.666666666666668,10.174531680061136,328.400000000061,1,100.0,1071.618804767997,1123.199999999997,7.5,24.0,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1319.432879149043,1689.300000000043,28.571428571428573,6,16.666666666666668,190.1751534850182,508.5000000000182,1,100.0,1129.2577256640247,1180.8000000000247,7.5,24.0,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,922.2087216299878,1292.199999999988,42.857142857142854,6,33.333333333333336,-229.46413993800934,88.9999999999909,1,100.0,1151.6728615679972,1203.199999999997,7.5,24.5,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1081.7933364480582,1451.6000000000581,28.571428571428573,6,16.666666666666668,10.174531680061136,328.400000000061,1,100.0,1071.618804767997,1123.199999999997,7.5,24.5,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1319.432879149043,1689.300000000043,28.571428571428573,6,16.666666666666668,190.1751534850182,508.5000000000182,1,100.0,1129.2577256640247,1180.8000000000247,7.5,24.5,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,922.2087216299878,1292.199999999988,42.857142857142854,6,33.333333333333336,-229.46413993800934,88.9999999999909,1,100.0,1151.6728615679972,1203.199999999997,7.5,25.0,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1081.7933364480582,1451.6000000000581,28.571428571428573,6,16.666666666666668,10.174531680061136,328.400000000061,1,100.0,1071.618804767997,1123.199999999997,7.5,25.0,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,1319.432879149043,1689.300000000043,28.571428571428573,6,16.666666666666668,190.1751534850182,508.5000000000182,1,100.0,1129.2577256640247,1180.8000000000247,7.5,25.0,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,7,922.2087216299878,1292.199999999988,42.857142857142854,6,33.333333333333336,-229.46413993800934,88.9999999999909,1,100.0,1151.6728615679972,1203.199999999997,7.5,25.5,0.0
