symbol_a,symbol_b,pearson_rho,t_stat,p_value,n_obs,rank
BHEL,SUZLON,0.379133,81.1393,0.0,39220,442
COCHINSHIP,IRCON,0.379081,81.1265,0.0,39220,443
ADANIENT,ADANIPOWER,0.378983,81.1019,0.0,39220,444
EXIDEIND,IREDA,0.378799,81.056,0.0,39220,445
JSWSTEEL,SAIL,0.378618,81.0109,0.0,39220,446
JIOFIN,SBIN,0.378544,80.9922,0.0,39220,447
BANDHANBNK,BANKINDIA,0.378273,80.9246,0.0,39220,448
BHARATFORG,MOTHERSON,0.378111,80.8841,0.0,39220,449
MAZDOCK,TITAGARH,0.378107,80.8831,0.0,39220,450
HAVELLS,VOLTAS,0.37802,80.8614,0.0,39220,451
NBCC,TATAPOWER,0.377974,80.85,0.0,39220,452
CDSL,SUZLON,0.377709,80.7839,0.0,39220,453
CDSL,LTF,0.377602,80.7573,0.0,39220,454
CAMS,IREDA,0.37755,80.7443,0.0,39220,455
IRCTC,RVNL,0.377539,80.7414,0.0,39220,456
BDL,CDSL,0.377354,80.6953,0.0,39220,457
NBCC,NMDC,0.377254,80.6703,0.0,39220,458
IREDA,JWL,0.377206,80.6584,0.0,39220,459
BANKINDIA,IRFC,0.37716,80.6469,0.0,39220,460
INDHOTEL,IREDA,0.376996,80.606,0.0,39220,461
ABCAPITAL,RECLTD,0.376825,80.5635,0.0,39220,462
COCHINSHIP,ZENTEC,0.376748,80.5444,0.0,39220,463
HAL,NBCC,0.37673,80.5397,0.0,39220,464
IDFCFIRSTB,UPL,0.376458,80.472,0.0,39220,465
JIOFIN,RELIANCE,0.376391,80.4554,0.0,39220,466
NBCC,VOLTAS,0.376354,80.446,0.0,39220,467
OBEROIRLTY,PHOENIXLTD,0.376313,80.4359,0.0,39220,468
GODREJPROP,JIOFIN,0.376265,80.4239,0.0,39220,469
CGPOWER,MAZDOCK,0.376074,80.3764,0.0,39220,470
EICHERMOT,MOTHERSON,0.376041,80.3682,0.0,39220,471
BHEL,INOXWIND,0.375772,80.3012,0.0,39220,472
ANGELONE,IREDA,0.37574,80.2932,0.0,39220,473
DLF,INDHOTEL,0.375099,80.1338,0.0,39220,474
ASHOKLEY,HEROMOTOCO,0.374922,80.09,0.0,39220,475
BANKBARODA,PFC,0.374757,80.0488,0.0,39220,476
JIOFIN,UNIONBANK,0.374475,79.9789,0.0,39220,477
BANKINDIA,UCOBANK,0.374459,79.9748,0.0,39220,478
IREDA,KAYNES,0.374445,79.9713,0.0,39220,479
NBCC,PRESTIGE,0.374192,79.9084,0.0,39220,480
BAJFINANCE,CHOLAFIN,0.374137,79.8949,0.0,39220,481
BANKBARODA,IREDA,0.374115,79.8895,0.0,39220,482
GRSE,NBCC,0.373892,79.8339,0.0,39220,483
J&KBANK,PNB,0.373864,79.8271,0.0,39220,484
CENTRALBK,INDIANB,0.373833,79.8194,0.0,39220,485
BEL,IRFC,0.37375,79.7989,0.0,39220,486
CANBK,CDSL,0.373741,79.7966,0.0,39220,487
BHEL,IREDA,0.373708,79.7884,0.0,39220,488
BEL,BHEL,0.373676,79.7805,0.0,39220,489
IOB,UCOBANK,0.373591,79.7592,0.0,39220,490
IREDA,NMDC,0.373404,79.713,0.0,39220,491
MOTHERSON,TVSMOTOR,0.373303,79.6878,0.0,39220,492
IOC,PETRONET,0.373128,79.6445,0.0,39220,493
CGPOWER,IREDA,0.373075,79.6314,0.0,39220,494
LODHA,PHOENIXLTD,0.373013,79.6159,0.0,39220,495
CANBK,FEDERALBNK,0.372967,79.6045,0.0,39220,496
DLF,MAZDOCK,0.37284,79.5732,0.0,39220,497
HAL,SOLARINDS,0.372719,79.5432,0.0,39220,498
ABCAPITAL,NBCC,0.372702,79.5388,0.0,39220,499
INDIANB,RECLTD,0.372593,79.5118,0.0,39220,500
IREDA,JSWENERGY,0.372508,79.4908,0.0,39220,501
AMBER,PGEL,0.372357,79.4534,0.0,39220,502
JIOFIN,SHRIRAMFIN,0.372319,79.444,0.0,39220,503
BHEL,NBCC,0.372303,79.44,0.0,39220,504
AMBUJACEM,IREDA,0.372203,79.4151,0.0,39220,505
ADANIGREEN,NBCC,0.372177,79.4088,0.0,39220,506
LODHA,NBCC,0.372012,79.3679,0.0,39220,507
JIOFIN,MOTHERSON,0.372003,79.3657,0.0,39220,508
JIOFIN,PAYTM,0.37198,79.36,0.0,39220,509
ABCAPITAL,CDSL,0.371956,79.3541,0.0,39220,510
GLENMARK,LAURUSLABS,0.371867,79.3319,0.0,39220,511
AMBUJACEM,NBCC,0.371726,79.2972,0.0,39220,512
MAZDOCK,RECLTD,0.37169,79.2883,0.0,39220,513
JWL,RITES,0.371679,79.2854,0.0,39220,514
HUDCO,JIOFIN,0.371447,79.228,0.0,39220,515
RBLBANK,UNIONBANK,0.37137,79.2091,0.0,39220,516
LICHSGFIN,RECLTD,0.371349,79.2039,0.0,39220,517
DLF,PNB,0.371114,79.1457,0.0,39220,518
BEL,JIOFIN,0.371065,79.1336,0.0,39220,519
CANBK,TATASTEEL,0.371005,79.1187,0.0,39220,520
HEROMOTOCO,TMPV,0.370908,79.0947,0.0,39220,521
ETERNAL,INDHOTEL,0.370764,79.059,0.0,39220,522
ADANIENT,MAZDOCK,0.370743,79.054,0.0,39220,523
BANKINDIA,IDBI,0.370598,79.0181,0.0,39220,524
MOTHERSON,NBCC,0.370577,79.0129,0.0,39220,525
BEML,IRCON,0.370565,79.0099,0.0,39220,526
JIOFIN,LT,0.370508,78.9959,0.0,39220,527
TMPV,TVSMOTOR,0.370457,78.9833,0.0,39220,528
LTF,RECLTD,0.370409,78.9715,0.0,39220,529
BANKBARODA,NBCC,0.370322,78.95,0.0,39220,530
INDIANB,IREDA,0.370158,78.9094,0.0,39220,531
GRSE,IREDA,0.370138,78.9045,0.0,39220,532
ABCAPITAL,PFC,0.370096,78.8941,0.0,39220,533
BANKBARODA,FEDERALBNK,0.370076,78.8891,0.0,39220,534
MOTHERSON,SONACOMS,0.369946,78.857,0.0,39220,535
BDL,JIOFIN,0.369802,78.8214,0.0,39220,536
BIOCON,LAURUSLABS,0.369647,78.7832,0.0,39220,537
CGPOWER,HAL,0.369594,78.7701,0.0,39220,538
CANBK,UCOBANK,0.369228,78.6798,0.0,39220,539
CDSL,GMRAIRPORT,0.36913,78.6555,0.0,39220,540
HINDZINC,JSWSTEEL,0.369115,78.652,0.0,39220,541
HUDCO,INOXWIND,0.369008,78.6256,0.0,39220,542
JSWENERGY,NHPC,0.368929,78.6061,0.0,39220,543
JIOFIN,M&M,0.368712,78.5524,0.0,39220,544
ADANIENT,TATAPOWER,0.368632,78.5328,0.0,39220,545
LTF,PNB,0.368491,78.4981,0.0,39220,546
LUPIN,ZYDUSLIFE,0.368417,78.4799,0.0,39220,547
BANKINDIA,IOB,0.368215,78.4301,0.0,39220,548
ADANIENSOL,ATGL,0.368134,78.41,0.0,39220,549
BDL,IRCON,0.367991,78.3748,0.0,39220,550
BANKINDIA,CDSL,0.36799,78.3747,0.0,39220,551
BANKINDIA,FEDERALBNK,0.367919,78.3571,0.0,39220,552
DLF,SUZLON,0.36791,78.3548,0.0,39220,553
CONCOR,NBCC,0.367795,78.3265,0.0,39220,554
ADANIENT,SUZLON,0.367402,78.2299,0.0,39220,555
COFORGE,TATATECH,0.36737,78.222,0.0,39220,556
NBCC,TITAGARH,0.367134,78.1638,0.0,39220,557
IRFC,NHPC,0.367045,78.1419,0.0,39220,558
IREDA,RITES,0.366966,78.1226,0.0,39220,559
ETERNAL,JIOFIN,0.366925,78.1124,0.0,39220,560
NBCC,NHPC,0.366684,78.0533,0.0,39220,561
FEDERALBNK,PNB,0.366566,78.0242,0.0,39220,562
MAZDOCK,RAILTEL,0.366378,77.9779,0.0,39220,563
HAL,IREDA,0.366331,77.9664,0.0,39220,564
GRSE,IRCON,0.366106,77.911,0.0,39220,565
ASHOKLEY,MOTHERSON,0.365845,77.8469,0.0,39220,566
BDL,ZENTEC,0.365588,77.7839,0.0,39220,567
CANBK,IDBI,0.365543,77.7727,0.0,39220,568
ADANIENT,RECLTD,0.365505,77.7634,0.0,39220,569
NBCC,POLYCAB,0.365381,77.733,0.0,39220,570
ADANIENT,INOXWIND,0.365291,77.7107,0.0,39220,571
CDSL,TATAPOWER,0.36518,77.6835,0.0,39220,572
COCHINSHIP,IRFC,0.364987,77.6362,0.0,39220,573
AMBER,KAYNES,0.364881,77.6102,0.0,39220,574
BEL,BEML,0.364879,77.6097,0.0,39220,575
ASHOKLEY,TVSMOTOR,0.364828,77.5971,0.0,39220,576
ADANIENT,DLF,0.3648,77.5904,0.0,39220,577
GAIL,IOC,0.364768,77.5826,0.0,39220,578
IRCTC,NBCC,0.3647,77.5657,0.0,39220,579
BEL,IREDA,0.364668,77.5581,0.0,39220,580
RECLTD,TATASTEEL,0.364625,77.5475,0.0,39220,581
GMRAIRPORT,JIOFIN,0.364545,77.5277,0.0,39220,582
ADANIENT,GMRAIRPORT,0.36452,77.5216,0.0,39220,583
BANKBARODA,RBLBANK,0.36436,77.4825,0.0,39220,584
CANBK,INDUSINDBK,0.364229,77.4504,0.0,39220,585
HEROMOTOCO,MOTHERSON,0.364088,77.4156,0.0,39220,586
KPITTECH,TATATECH,0.364025,77.4004,0.0,39220,587
ABCAPITAL,SHRIRAMFIN,0.363915,77.3734,0.0,39220,588
IDBI,PNB,0.36391,77.3721,0.0,39220,589
CHOLAFIN,LTF,0.363791,77.343,0.0,39220,590
GLENMARK,ZYDUSLIFE,0.363733,77.3287,0.0,39220,591
GAIL,IREDA,0.363638,77.3055,0.0,39220,592
GMRAIRPORT,RVNL,0.363549,77.2838,0.0,39220,593
CANBK,IRFC,0.363464,77.263,0.0,39220,594
BLUESTARCO,VOLTAS,0.363394,77.2456,0.0,39220,595
BANDHANBNK,CANBK,0.363379,77.2422,0.0,39220,596
CDSL,PNB,0.363329,77.2299,0.0,39220,597
HINDCOPPER,TATASTEEL,0.363303,77.2233,0.0,39220,598
INDIANB,RBLBANK,0.363203,77.1989,0.0,39220,599
BANKINDIA,DLF,0.363046,77.1604,0.0,39220,600
INDIANB,LTF,0.362997,77.1486,0.0,39220,601
LTF,NBCC,0.362965,77.1408,0.0,39220,602
ADANIENT,RVNL,0.362884,77.121,0.0,39220,603
IREDA,UNIONBANK,0.36286,77.1149,0.0,39220,604
JIOFIN,KAYNES,0.362586,77.048,0.0,39220,605
ABCAPITAL,BANKBARODA,0.362483,77.0227,0.0,39220,606
IRCON,SUZLON,0.36243,77.0098,0.0,39220,607
ASHOKLEY,JIOFIN,0.362369,76.9948,0.0,39220,608
EICHERMOT,TMPV,0.362293,76.9763,0.0,39220,609
BHEL,RVNL,0.362255,76.9669,0.0,39220,610
ADANIENT,CDSL,0.362239,76.9631,0.0,39220,611
ADANIPORTS,NBCC,0.361988,76.9016,0.0,39220,612
ADANIPORTS,IREDA,0.361952,76.8929,0.0,39220,613
DLF,INOXWIND,0.361945,76.8911,0.0,39220,614
NBCC,TATASTEEL,0.361899,76.88,0.0,39220,615
IOB,PNB,0.361889,76.8775,0.0,39220,616
PFC,UNIONBANK,0.361823,76.8615,0.0,39220,617
IREDA,PRESTIGE,0.361739,76.8409,0.0,39220,618
CANBK,NMDC,0.361548,76.7942,0.0,39220,619
BANKBARODA,UCOBANK,0.361457,76.7718,0.0,39220,620
GODREJPROP,RVNL,0.361111,76.6874,0.0,39220,621
BEML,RVNL,0.361094,76.6834,0.0,39220,622
JWL,MAZDOCK,0.361029,76.6674,0.0,39220,623
IREDA,MOTHERSON,0.360902,76.6364,0.0,39220,624
BANDHANBNK,PNB,0.360899,76.6356,0.0,39220,625
ADANIENSOL,JSWENERGY,0.36072,76.5918,0.0,39220,626
CDSL,PAYTM,0.360535,76.5467,0.0,39220,627
CGPOWER,SUZLON,0.360377,76.5083,0.0,39220,628
GMRAIRPORT,IRFC,0.360212,76.4679,0.0,39220,629
GODREJPROP,INDHOTEL,0.359974,76.41,0.0,39220,630
ADANIGREEN,JIOFIN,0.359958,76.406,0.0,39220,631
GODREJPROP,RECLTD,0.359877,76.3862,0.0,39220,632
NBCC,UNIONBANK,0.359853,76.3804,0.0,39220,633
CDSL,DIXON,0.359757,76.3571,0.0,39220,634
BAJFINANCE,JIOFIN,0.359738,76.3524,0.0,39220,635
HINDALCO,SAIL,0.359732,76.3509,0.0,39220,636
AUROPHARMA,LUPIN,0.359697,76.3424,0.0,39220,637
CENTRALBK,IDBI,0.359516,76.2983,0.0,39220,638
HINDZINC,MUTHOOTFIN,0.359501,76.2947,0.0,39220,639
BDL,KAYNES,0.359459,76.2843,0.0,39220,640
FEDERALBNK,UNIONBANK,0.359319,76.2503,0.0,39220,641
BDL,BHEL,0.359318,76.2501,0.0,39220,642
IRFC,PNB,0.359157,76.2109,0.0,39220,643
BANKBARODA,J&KBANK,0.359092,76.195,0.0,39220,644
CDSL,INDHOTEL,0.358993,76.1708,0.0,39220,645
EXIDEIND,JIOFIN,0.358963,76.1635,0.0,39220,646
BEL,SUZLON,0.358837,76.1328,0.0,39220,647
JIOFIN,JSWSTEEL,0.358764,76.1152,0.0,39220,648
ADANIENT,ATGL,0.358708,76.1015,0.0,39220,649
HDFCLIFE,ICICIPRULI,0.358706,76.1009,0.0,39220,650
IRFC,LTF,0.358541,76.0607,0.0,39220,651
BDL,CGPOWER,0.358349,76.014,0.0,39220,652
MAHABANK,UCOBANK,0.358238,75.987,0.0,39220,653
INOXWIND,PFC,0.358197,75.977,0.0,39220,654
INDIANB,YESBANK,0.358169,75.9702,0.0,39220,655
CAMS,NBCC,0.357978,75.9238,0.0,39220,656
LTF,PFC,0.357749,75.8682,0.0,39220,657
AMBUJACEM,DLF,0.357639,75.8413,0.0,39220,658
ABCAPITAL,IRFC,0.357516,75.8114,0.0,39220,659
DIXON,PGEL,0.357416,75.7871,0.0,39220,660
JWL,NBCC,0.357358,75.7731,0.0,39220,661
GODREJPROP,IRFC,0.357335,75.7674,0.0,39220,662
IRFC,LODHA,0.357293,75.7572,0.0,39220,663
CDSL,KAYNES,0.356976,75.6801,0.0,39220,664
INDIANB,NBCC,0.356952,75.6743,0.0,39220,665
PFC,SUZLON,0.356658,75.6029,0.0,39220,666
BANKBARODA,IDBI,0.356493,75.5627,0.0,39220,667
GMRAIRPORT,RECLTD,0.35647,75.5571,0.0,39220,668
COALINDIA,ONGC,0.35639,75.5379,0.0,39220,669
NBCC,PGEL,0.356199,75.4914,0.0,39220,670
DIXON,JIOFIN,0.35606,75.4577,0.0,39220,671
INOXWIND,KAYNES,0.355971,75.4362,0.0,39220,672
IRFC,SJVN,0.355746,75.3814,0.0,39220,673
NMDC,RVNL,0.355686,75.3669,0.0,39220,674
ABCAPITAL,UNIONBANK,0.355684,75.3664,0.0,39220,675
EXIDEIND,IRFC,0.355511,75.3246,0.0,39220,676
IREDA,VOLTAS,0.355456,75.3112,0.0,39220,677
BANKBARODA,DLF,0.35544,75.3074,0.0,39220,678
HEROMOTOCO,JIOFIN,0.35542,75.3025,0.0,39220,679
DLF,HUDCO,0.355305,75.2747,0.0,39220,680
INDHOTEL,RVNL,0.35529,75.271,0.0,39220,681
HUDCO,NMDC,0.355263,75.2644,0.0,39220,682
CANBK,RVNL,0.355103,75.2256,0.0,39220,683
CONCOR,IRFC,0.35499,75.1983,0.0,39220,684
BEL,LT,0.354948,75.188,0.0,39220,685
MAZDOCK,PFC,0.354899,75.1761,0.0,39220,686
DIXON,NBCC,0.354896,75.1756,0.0,39220,687
AXISBANK,ICICIBANK,0.354813,75.1553,0.0,39220,688
HUDCO,IRCON,0.354788,75.1493,0.0,39220,689
BSE,IRFC,0.35476,75.1426,0.0,39220,690
NBCC,SOLARINDS,0.354688,75.1251,0.0,39220,691
CENTRALBK,J&KBANK,0.354659,75.1181,0.0,39220,692
CGPOWER,JIOFIN,0.354654,75.1168,0.0,39220,693
CENTRALBK,SBIN,0.354541,75.0893,0.0,39220,694
ABCAPITAL,CHOLAFIN,0.354535,75.0881,0.0,39220,695
COCHINSHIP,TITAGARH,0.354324,75.037,0.0,39220,696
IDBI,MAHABANK,0.354304,75.0319,0.0,39220,697
ADANIGREEN,RECLTD,0.354193,75.005,0.0,39220,698
NBCC,SJVN,0.354187,75.0038,0.0,39220,699
ABCAPITAL,INDIANB,0.35415,74.9947,0.0,39220,700
ADANIGREEN,IRFC,0.354057,74.9722,0.0,39220,701
CANBK,IOB,0.354028,74.9651,0.0,39220,702
ADANIENSOL,NHPC,0.353977,74.9528,0.0,39220,703
HBLENGINE,MAZDOCK,0.353926,74.9405,0.0,39220,704
BEML,HAL,0.353926,74.9405,0.0,39220,705
ASHOKLEY,M&M,0.353829,74.9171,0.0,39220,706
JIOFIN,TMPV,0.353708,74.8877,0.0,39220,707
ADANIPOWER,ATGL,0.353674,74.8795,0.0,39220,708
CHENNPETRO,IOC,0.353647,74.873,0.0,39220,709
NBCC,RITES,0.353627,74.8682,0.0,39220,710
ABB,CGPOWER,0.353602,74.8621,0.0,39220,711
NESTLEIND,TATACONSUM,0.353597,74.861,0.0,39220,712
COCHINSHIP,HBLENGINE,0.353584,74.8578,0.0,39220,713
MAZDOCK,POLYCAB,0.353468,74.8298,0.0,39220,714
CANBK,HUDCO,0.353397,74.8125,0.0,39220,715
BAJAJ-AUTO,TMPV,0.353242,74.775,0.0,39220,716
NHPC,RECLTD,0.353239,74.7744,0.0,39220,717
CDSL,EXIDEIND,0.353054,74.7296,0.0,39220,718
ADANIPORTS,TMPV,0.353004,74.7173,0.0,39220,719
J&KBANK,UNIONBANK,0.352965,74.7081,0.0,39220,720
CANBK,LICHSGFIN,0.352944,74.703,0.0,39220,721
IREDA,PAYTM,0.352896,74.6914,0.0,39220,722
ADANIENT,IRFC,0.352847,74.6794,0.0,39220,723
IREDA,LODHA,0.352763,74.6592,0.0,39220,724
IREDA,YESBANK,0.352751,74.6562,0.0,39220,725
HUDCO,MAZDOCK,0.352705,74.6452,0.0,39220,726
CONCOR,RVNL,0.352647,74.6311,0.0,39220,727
ADANIGREEN,CDSL,0.352644,74.6304,0.0,39220,728
DLF,EXIDEIND,0.352511,74.5983,0.0,39220,729
CDSL,IRCON,0.35243,74.5788,0.0,39220,730
BANDHANBNK,BANKBARODA,0.352412,74.5743,0.0,39220,731
BAJAJFINSV,JIOFIN,0.352335,74.5557,0.0,39220,732
COCHINSHIP,INOXWIND,0.352321,74.5523,0.0,39220,733
BEL,CGPOWER,0.352307,74.5491,0.0,39220,734
HINDZINC,SAIL,0.352303,74.5481,0.0,39220,735
CANBK,SHRIRAMFIN,0.352297,74.5466,0.0,39220,736
BEML,NBCC,0.352264,74.5386,0.0,39220,737
NBCC,OBEROIRLTY,0.352244,74.5338,0.0,39220,738
GRSE,TITAGARH,0.352216,74.5269,0.0,39220,739
BSE,NBCC,0.352124,74.5047,0.0,39220,740
CDSL,MOTHERSON,0.351969,74.4673,0.0,39220,741
DIXON,IREDA,0.351919,74.4552,0.0,39220,742
IREDA,PGEL,0.351895,74.4495,0.0,39220,743
JIOFIN,NMDC,0.351879,74.4456,0.0,39220,744
HAVELLS,NBCC,0.35179,74.4241,0.0,39220,745
BSE,RECLTD,0.351682,74.398,0.0,39220,746
IREDA,POLYCAB,0.351623,74.3839,0.0,39220,747
COCHINSHIP,JWL,0.351568,74.3705,0.0,39220,748
HBLENGINE,NBCC,0.351518,74.3584,0.0,39220,749
DLF,TATAPOWER,0.351491,74.3519,0.0,39220,750
PNB,TATASTEEL,0.351336,74.3146,0.0,39220,751
KAYNES,RVNL,0.35132,74.3107,0.0,39220,752
BANKINDIA,TATASTEEL,0.351315,74.3095,0.0,39220,753
SAIL,VEDL,0.3513,74.3059,0.0,39220,754
NHPC,SJVN,0.350843,74.1955,0.0,39220,755
BANKBARODA,IOB,0.350797,74.1845,0.0,39220,756
CDSL,NMDC,0.350733,74.1691,0.0,39220,757
GRSE,IRFC,0.350674,74.1549,0.0,39220,758
CGPOWER,INOXWIND,0.350499,74.1126,0.0,39220,759
GRSE,JIOFIN,0.35043,74.0959,0.0,39220,760
MUTHOOTFIN,VEDL,0.350428,74.0956,0.0,39220,761
LTF,MANAPPURAM,0.350373,74.0823,0.0,39220,762
CENTRALBK,NBCC,0.350223,74.0463,0.0,39220,763
HINDALCO,MUTHOOTFIN,0.350192,74.0386,0.0,39220,764
GODREJPROP,SUZLON,0.350149,74.0283,0.0,39220,765
INDUSINDBK,PNB,0.350095,74.0153,0.0,39220,766
RVNL,VOLTAS,0.35009,74.014,0.0,39220,767
ANGELONE,JIOFIN,0.349945,73.9791,0.0,39220,768
BANKINDIA,INDUSINDBK,0.349926,73.9746,0.0,39220,769
LAURUSLABS,LUPIN,0.349857,73.9579,0.0,39220,770
BEML,IREDA,0.349672,73.9135,0.0,39220,771
DLF,NMDC,0.349629,73.903,0.0,39220,772
BANKINDIA,MOTHERSON,0.349567,73.888,0.0,39220,773
ADANIENT,BEL,0.34954,73.8816,0.0,39220,774
BANKBARODA,LTF,0.349512,73.8749,0.0,39220,775
RITES,TITAGARH,0.349483,73.8678,0.0,39220,776
IREDA,KFINTECH,0.349397,73.8471,0.0,39220,777
LICHSGFIN,NBCC,0.34939,73.8454,0.0,39220,778
UCOBANK,UNIONBANK,0.349151,73.7881,0.0,39220,779
BANKINDIA,GODREJPROP,0.349078,73.7704,0.0,39220,780
LAURUSLABS,PPLPHARMA,0.349017,73.7556,0.0,39220,781
APOLLOHOSP,MAXHEALTH,0.348948,73.739,0.0,39220,782
ABCAPITAL,DLF,0.348944,73.7381,0.0,39220,783
INOXWIND,RAILTEL,0.348926,73.7339,0.0,39220,784
ASHOKLEY,TMPV,0.348773,73.6971,0.0,39220,785
KAYNES,SUZLON,0.348763,73.6947,0.0,39220,786
JSWENERGY,NBCC,0.34869,73.6771,0.0,39220,787
HUDCO,SUZLON,0.348588,73.6524,0.0,39220,788
BANDHANBNK,UNIONBANK,0.348482,73.627,0.0,39220,789
GODREJPROP,MAZDOCK,0.34831,73.5857,0.0,39220,790
NMDC,PFC,0.348293,73.5817,0.0,39220,791
IFCI,IREDA,0.348195,73.558,0.0,39220,792
AMBUJACEM,GRASIM,0.348084,73.5313,0.0,39220,793
IRFC,TATAPOWER,0.34792,73.492,0.0,39220,794
BANKINDIA,HUDCO,0.347843,73.4735,0.0,39220,795
GAIL,NBCC,0.347789,73.4604,0.0,39220,796
BAJAJFINSV,CHOLAFIN,0.347701,73.4393,0.0,39220,797
ADANIENT,TATASTEEL,0.347613,73.4181,0.0,39220,798
CGPOWER,RECLTD,0.347428,73.3737,0.0,39220,799
ADANIENSOL,IREDA,0.347377,73.3615,0.0,39220,800
IOB,UNIONBANK,0.347376,73.3611,0.0,39220,801
LICHSGFIN,PFC,0.34733,73.3501,0.0,39220,802
ADANIENSOL,AMBUJACEM,0.347303,73.3437,0.0,39220,803
MOTHERSON,UNOMINDA,0.347253,73.3318,0.0,39220,804
ADANIPORTS,CONCOR,0.34725,73.3311,0.0,39220,805
BEL,INOXWIND,0.347239,73.3284,0.0,39220,806
HDFCAMC,IREDA,0.347236,73.3276,0.0,39220,807
ADANIGREEN,DLF,0.347164,73.3102,0.0,39220,808
ABCAPITAL,LICHSGFIN,0.347081,73.2903,0.0,39220,809
ASHOKLEY,BANKINDIA,0.347058,73.285,0.0,39220,810
BDL,DLF,0.346975,73.265,0.0,39220,811
DLF,MOTHERSON,0.346947,73.2581,0.0,39220,812
ADANIENT,BDL,0.346836,73.2316,0.0,39220,813
HBLENGINE,IREDA,0.346788,73.22,0.0,39220,814
IREDA,SOLARINDS,0.346781,73.2183,0.0,39220,815
AUROPHARMA,ZYDUSLIFE,0.346727,73.2055,0.0,39220,816
EXIDEIND,HEROMOTOCO,0.346607,73.1766,0.0,39220,817
JIOFIN,LICHSGFIN,0.34639,73.1245,0.0,39220,818
CGPOWER,POLYCAB,0.346343,73.1133,0.0,39220,819
CDSL,CGPOWER,0.346203,73.0798,0.0,39220,820
MAHABANK,SBIN,0.346189,73.0764,0.0,39220,821
BANKINDIA,LICHSGFIN,0.346078,73.0498,0.0,39220,822
ASHOKLEY,CANBK,0.346072,73.0484,0.0,39220,823
GRSE,SUZLON,0.346028,73.0378,0.0,39220,824
IRCON,IRCTC,0.345999,73.0308,0.0,39220,825
IEX,IREDA,0.345892,73.005,0.0,39220,826
BANKINDIA,SHRIRAMFIN,0.345873,73.0007,0.0,39220,827
INDIANB,PFC,0.345864,72.9984,0.0,39220,828
GAIL,RECLTD,0.345793,72.9814,0.0,39220,829
LTF,UNIONBANK,0.345786,72.9798,0.0,39220,830
CENTRALBK,IREDA,0.345773,72.9765,0.0,39220,831
GMRAIRPORT,MAZDOCK,0.345689,72.9565,0.0,39220,832
JIOFIN,TVSMOTOR,0.345639,72.9445,0.0,39220,833
BAJAJFINSV,SHRIRAMFIN,0.345529,72.9182,0.0,39220,834
RECLTD,SBIN,0.34551,72.9135,0.0,39220,835
AMBUJACEM,RECLTD,0.345458,72.9011,0.0,39220,836
OFSS,TATATECH,0.345455,72.9005,0.0,39220,837
CDSL,POLYCAB,0.345438,72.8964,0.0,39220,838
COCHINSHIP,SUZLON,0.345379,72.8821,0.0,39220,839
JIOFIN,POLYCAB,0.345318,72.8675,0.0,39220,840
GRASIM,JSWSTEEL,0.345309,72.8653,0.0,39220,841
RAILTEL,SUZLON,0.3453,72.8633,0.0,39220,842
DLF,UNIONBANK,0.345261,72.8539,0.0,39220,843
CDSL,TATASTEEL,0.345115,72.8188,0.0,39220,844
ANGELONE,NBCC,0.34506,72.8058,0.0,39220,845
ADANIENT,GODREJPROP,0.345022,72.7966,0.0,39220,846
BEL,CDSL,0.344975,72.7854,0.0,39220,847
IREDA,PNBHOUSING,0.344916,72.7713,0.0,39220,848
HBLENGINE,IRCON,0.344913,72.7705,0.0,39220,849
JIOFIN,VOLTAS,0.344888,72.7646,0.0,39220,850
CANBK,IOC,0.344676,72.7137,0.0,39220,851
CAMS,JIOFIN,0.344643,72.7058,0.0,39220,852
IREDA,TATASTEEL,0.344617,72.6996,0.0,39220,853
ADANIPORTS,TATASTEEL,0.344614,72.6989,0.0,39220,854
IOC,MRPL,0.344606,72.6969,0.0,39220,855
ADANIGREEN,INOXWIND,0.344586,72.6922,0.0,39220,856
CONCOR,RECLTD,0.344558,72.6856,0.0,39220,857
HAL,SUZLON,0.34442,72.6526,0.0,39220,858
ASHOKLEY,NBCC,0.344416,72.6517,0.0,39220,859
ADANIGREEN,RVNL,0.344407,72.6494,0.0,39220,860
NMDC,PNB,0.344401,72.6479,0.0,39220,861
ADANIENT,PFC,0.344332,72.6315,0.0,39220,862
IRCTC,JIOFIN,0.344319,72.6285,0.0,39220,863
GODREJPROP,PNB,0.344318,72.6282,0.0,39220,864
ANGELONE,IRFC,0.34429,72.6213,0.0,39220,865
BANKBARODA,CDSL,0.34429,72.6213,0.0,39220,866
BDL,TITAGARH,0.344219,72.6044,0.0,39220,867
IREDA,LICI,0.344169,72.5923,0.0,39220,868
ADANIPORTS,MAZDOCK,0.344014,72.5554,0.0,39220,869
BHEL,JIOFIN,0.344012,72.5548,0.0,39220,870
MAZDOCK,VOLTAS,0.343981,72.5474,0.0,39220,871
BEL,RECLTD,0.343896,72.5271,0.0,39220,872
IREDA,OBEROIRLTY,0.343893,72.5264,0.0,39220,873
BANKBARODA,INDUSINDBK,0.343752,72.4927,0.0,39220,874
BAJAJ-AUTO,MOTHERSON,0.343627,72.4628,0.0,39220,875
COCHINSHIP,RAILTEL,0.343625,72.4624,0.0,39220,876
TATATECH,TCS,0.343585,72.4527,0.0,39220,877
CAMS,IRFC,0.343397,72.4079,0.0,39220,878
GRSE,SOLARINDS,0.343177,72.3551,0.0,39220,879
EXIDEIND,SUZLON,0.343165,72.3523,0.0,39220,880
