symbol_a,symbol_b,pearson_rho,t_stat,p_value,n_obs,rank
KAJARIACER,KEC,0.120057,25.4044,0.0,44132,53311
IDEA,WELSPUNLIV,0.120054,25.4036,0.0,44132,53312
CHALET,IFCI,0.120053,25.4031,0.0,44131,53313
KOTAKBANK,PHOENIXLTD,0.120052,25.4031,0.0,44132,53314
NH,UNOMINDA,0.12005,25.4028,0.0,44132,53315
GRANULES,SONACOMS,0.12005,25.4029,0.0,44132,53316
CEMPRO,LATENTVIEW,0.120049,25.4027,0.0,44132,53317
KPIL,MSUMI,0.120044,25.4016,0.0,44132,53318
APTUS,BLUESTARCO,0.120043,25.4012,0.0,44132,53319
GLAXO,GLENMARK,0.120042,25.401,0.0,44132,53320
GLAXO,RPOWER,0.120041,25.4008,0.0,44132,53321
CDSL,RADICO,0.120039,25.4004,0.0,44132,53322
JKTYRE,POLYMED,0.120037,25.3999,0.0,44132,53323
FIVESTAR,SONATSOFTW,0.120037,25.4,0.0,44132,53324
CESC,VBL,0.120037,25.4,0.0,44132,53325
AUROPHARMA,NTPCGREEN,0.120036,25.3999,0.0,44132,53326
BLUEJET,NATCOPHARM,0.120035,25.3997,0.0,44132,53327
CAPLIPOINT,KEC,0.120034,25.3993,0.0,44132,53328
NH,PARADEEP,0.120034,25.3995,0.0,44132,53329
GLENMARK,REDINGTON,0.120033,25.3991,0.0,44132,53330
EIDPARRY,MGL,0.120033,25.3991,0.0,44132,53331
LUPIN,ONGC,0.120033,25.399,0.0,44132,53332
AIIL,LICI,0.120032,25.399,0.0,44132,53333
JYOTICNC,WHIRLPOOL,0.120032,25.3989,0.0,44132,53334
BANKINDIA,HEXT,0.120032,25.3989,0.0,44132,53335
ASHOKLEY,INTELLECT,0.120031,25.3988,0.0,44132,53336
KOTAKBANK,SYRMA,0.120031,25.3987,0.0,44132,53337
ACC,DRREDDY,0.120029,25.3982,0.0,44132,53338
NTPCGREEN,SBICARD,0.120028,25.3982,0.0,44132,53339
BLUESTARCO,TATACHEM,0.120027,25.3978,0.0,44132,53340
INTELLECT,JPPOWER,0.120027,25.3978,0.0,44132,53341
GICRE,NSLNISP,0.120026,25.3976,0.0,44132,53342
SARDAEN,VBL,0.120025,25.3975,0.0,44132,53343
KOTAKBANK,TIINDIA,0.120025,25.3974,0.0,44132,53344
IGL,PERSISTENT,0.120023,25.3969,0.0,44132,53345
ABSLAMC,PNB,0.120019,25.396,0.0,44132,53346
CUB,PNBHOUSING,0.120019,25.3961,0.0,44132,53347
ACMESOLAR,TMPV,0.120018,25.396,0.0,44132,53348
APOLLOHOSP,BAJAJHLDNG,0.120018,25.396,0.0,44132,53349
CAPLIPOINT,TECHNOE,0.120017,25.3958,0.0,44132,53350
EMAMILTD,VBL,0.120017,25.3957,0.0,44132,53351
GESHIP,POWERGRID,0.120015,25.3953,0.0,44132,53352
ANANTRAJ,JBCHEPHARM,0.120015,25.3953,0.0,44132,53353
BELRISE,CLEAN,0.120014,25.3951,0.0,44132,53354
ABLBL,CANBK,0.120013,25.3949,0.0,44132,53355
AFFLE,LICI,0.120013,25.3949,0.0,44132,53356
ENDURANCE,INDIANB,0.120012,25.3946,0.0,44132,53357
FINCABLES,WIPRO,0.120011,25.3944,0.0,44132,53358
DIVISLAB,KOTAKBANK,0.120007,25.3935,0.0,44132,53359
NETWEB,ULTRACEMCO,0.120007,25.3936,0.0,44132,53360
BBTC,PNBHOUSING,0.120006,25.3931,0.0,44131,53361
ABREL,JUBLPHARMA,0.120005,25.3932,0.0,44132,53362
ENRIN,FORTIS,0.120004,25.393,0.0,44132,53363
SUPREMEIND,TTML,0.119999,25.3919,0.0,44132,53364
ITC,SCI,0.119998,25.3916,0.0,44132,53365
NEWGEN,TVSMOTOR,0.119994,25.3907,0.0,44132,53366
FINCABLES,NAUKRI,0.119994,25.3907,0.0,44132,53367
CEATLTD,RHIM,0.119994,25.3908,0.0,44132,53368
IRB,SBFC,0.119992,25.3903,0.0,44132,53369
NUVAMA,VMM,0.119992,25.3903,0.0,44132,53370
ANGELONE,TATACAP,0.119988,25.3894,0.0,44132,53371
TECHNOE,VTL,0.119987,25.3893,0.0,44132,53372
HINDPETRO,HYUNDAI,0.119987,25.3893,0.0,44132,53373
SYNGENE,TECHNOE,0.119982,25.3881,0.0,44132,53374
ABREL,POWERGRID,0.11998,25.3877,0.0,44132,53375
IRCON,MRF,0.119979,25.3875,0.0,44132,53376
BANDHANBNK,NUVOCO,0.119978,25.3874,0.0,44132,53377
INTELLECT,SARDAEN,0.119977,25.3871,0.0,44132,53378
AWL,PIIND,0.119977,25.3871,0.0,44132,53379
BSOFT,LLOYDSME,0.119977,25.3871,0.0,44132,53380
ABDL,VOLTAS,0.119976,25.3869,0.0,44132,53381
PERSISTENT,ZENTEC,0.119974,25.3866,0.0,44132,53382
ACMESOLAR,INDIANB,0.119974,25.3866,0.0,44132,53383
ENGINERSIN,RHIM,0.119973,25.3863,0.0,44132,53384
DOMS,SJVN,0.119972,25.386,0.0,44132,53385
AFCONS,DATAPATTNS,0.119972,25.3861,0.0,44132,53386
NATIONALUM,REDINGTON,0.119969,25.3853,0.0,44132,53387
KAJARIACER,LICHSGFIN,0.119969,25.3854,0.0,44132,53388
360ONE,CIPLA,0.119966,25.3848,0.0,44132,53389
NAM-INDIA,POONAWALLA,0.119965,25.3846,0.0,44132,53390
FIVESTAR,POONAWALLA,0.119963,25.3841,0.0,44132,53391
ADANIENSOL,CLEAN,0.119963,25.3842,0.0,44132,53392
AUROPHARMA,MRPL,0.119962,25.384,0.0,44132,53393
CESC,CLEAN,0.119961,25.3838,0.0,44132,53394
JYOTICNC,NLCINDIA,0.119961,25.3836,0.0,44132,53395
PPLPHARMA,SBFC,0.119961,25.3838,0.0,44132,53396
BEML,CASTROLIND,0.119959,25.3833,0.0,44132,53397
DIVISLAB,GRAVITA,0.119959,25.3832,0.0,44132,53398
CYIENT,MANKIND,0.119957,25.3828,0.0,44132,53399
PATANJALI,TECHNOE,0.119957,25.3829,0.0,44132,53400
GRASIM,OLAELEC,0.119956,25.3825,0.0,44132,53401
BSE,DEVYANI,0.119955,25.3824,0.0,44132,53402
RELIANCE,SAMMAANCAP,0.119953,25.382,0.0,44132,53403
CCL,ELGIEQUIP,0.119952,25.3817,0.0,44132,53404
DABUR,FORCEMOT,0.119952,25.3818,0.0,44132,53405
BBTC,PETRONET,0.119952,25.3814,0.0,44131,53406
CYIENT,NAVA,0.11995,25.3814,0.0,44132,53407
HAVELLS,TATACOMM,0.119949,25.3812,0.0,44132,53408
IREDA,LINDEINDIA,0.119948,25.3808,0.0,44132,53409
APARINDS,GLENMARK,0.119947,25.3807,0.0,44132,53410
GODREJCP,RELIANCE,0.119947,25.3807,0.0,44132,53411
BRITANNIA,GMDCLTD,0.119945,25.3802,0.0,44132,53412
CLEAN,POLYCAB,0.119943,25.3798,0.0,44132,53413
ETERNAL,WELCORP,0.119941,25.3794,0.0,44132,53414
BAJFINANCE,LTTS,0.119941,25.3795,0.0,44132,53415
GICRE,OBEROIRLTY,0.119941,25.3793,0.0,44132,53416
ATGL,HINDZINC,0.11994,25.3791,0.0,44132,53417
CHENNPETRO,JSWINFRA,0.119937,25.3785,0.0,44132,53418
AIIL,MOTHERSON,0.119937,25.3786,0.0,44132,53419
FORTIS,ONGC,0.119935,25.3781,0.0,44132,53420
GRASIM,TRIDENT,0.119933,25.3778,0.0,44132,53421
CROMPTON,LGEINDIA,0.119932,25.3775,0.0,44132,53422
EIDPARRY,ZYDUSLIFE,0.119928,25.3766,0.0,44132,53423
BPCL,NIACL,0.119926,25.3762,0.0,44132,53424
KPRMILL,MSUMI,0.119926,25.3762,0.0,44132,53425
JBCHEPHARM,OLECTRA,0.119924,25.3757,0.0,44132,53426
CEATLTD,FEDERALBNK,0.119923,25.3756,0.0,44132,53427
HONASA,IREDA,0.119922,25.3753,0.0,44132,53428
TATACONSUM,VEDL,0.119918,25.3614,0.0,44087,53429
IOB,JUBLPHARMA,0.119917,25.3743,0.0,44132,53430
CESC,COLPAL,0.119917,25.3742,0.0,44132,53431
EXIDEIND,KAJARIACER,0.119917,25.3743,0.0,44132,53432
LTFOODS,PETRONET,0.119915,25.3739,0.0,44132,53433
GROWW,MOTHERSON,0.119915,25.3737,0.0,44132,53434
GPIL,GVT&D,0.119915,25.3739,0.0,44132,53435
AUBANK,CHOICEIN,0.119912,25.3731,0.0,44132,53436
CANBK,MEDANTA,0.119911,25.373,0.0,44132,53437
BAJAJFINSV,INTELLECT,0.119911,25.3729,0.0,44132,53438
ANANTRAJ,HINDUNILVR,0.119909,25.3683,0.0,44117,53439
NUVOCO,UCOBANK,0.119908,25.3724,0.0,44132,53440
LUPIN,TECHNOE,0.119907,25.372,0.0,44132,53441
AFFLE,NYKAA,0.119906,25.372,0.0,44132,53442
BALRAMCHIN,GODREJPROP,0.119905,25.3716,0.0,44132,53443
AMBUJACEM,HDBFS,0.119904,25.3714,0.0,44132,53444
JKCEMENT,PFC,0.119904,25.3714,0.0,44132,53445
IRB,TORNTPHARM,0.119903,25.3713,0.0,44132,53446
BOSCHLTD,SARDAEN,0.119903,25.3712,0.0,44132,53447
RHIM,TATATECH,0.119903,25.3713,0.0,44132,53448
DIVISLAB,VMM,0.119903,25.3713,0.0,44132,53449
GMDCLTD,KPIL,0.119902,25.3709,0.0,44132,53450
ABSLAMC,TATAPOWER,0.119901,25.3709,0.0,44132,53451
JAINREC,ZENTEC,0.119899,25.3705,0.0,44132,53452
NEWGEN,TATACHEM,0.119899,25.3703,0.0,44132,53453
DATAPATTNS,ICICIBANK,0.119899,25.3704,0.0,44132,53454
GMDCLTD,ICICIBANK,0.119897,25.3699,0.0,44132,53455
ABREL,SAIL,0.119897,25.3699,0.0,44132,53456
NETWEB,PIDILITIND,0.119894,25.3692,0.0,44132,53457
BAJAJHFL,CIPLA,0.119893,25.3691,0.0,44132,53458
KIRLOSENG,LEMONTREE,0.119893,25.369,0.0,44132,53459
GLENMARK,NESTLEIND,0.119893,25.369,0.0,44132,53460
IRB,SOBHA,0.119887,25.3679,0.0,44132,53461
HBLENGINE,VTL,0.119887,25.3679,0.0,44132,53462
AJANTPHARM,GODREJPROP,0.119887,25.3679,0.0,44132,53463
BERGEPAINT,VOLTAS,0.119886,25.3675,0.0,44132,53464
BLUESTARCO,NAVA,0.119886,25.3676,0.0,44132,53465
CONCOR,POLYMED,0.119885,25.3674,0.0,44132,53466
KPIL,YESBANK,0.119884,25.3671,0.0,44132,53467
GODREJCP,ICICIBANK,0.119883,25.367,0.0,44132,53468
CIPLA,VEDL,0.11988,25.3533,0.0,44087,53469
ELECON,KAJARIACER,0.119876,25.3655,0.0,44132,53470
INDUSINDBK,NATCOPHARM,0.119875,25.3653,0.0,44132,53471
BLS,MANKIND,0.119875,25.3653,0.0,44132,53472
IDEA,LTM,0.119874,25.3651,0.0,44132,53473
EMAMILTD,IEX,0.119873,25.3649,0.0,44132,53474
PHOENIXLTD,SAMMAANCAP,0.119873,25.3647,0.0,44132,53475
APOLLOHOSP,NLCINDIA,0.119873,25.3648,0.0,44132,53476
FORCEMOT,SARDAEN,0.119873,25.3648,0.0,44132,53477
BRIGADE,FACT,0.119872,25.3646,0.0,44132,53478
CYIENT,SBICARD,0.119872,25.3646,0.0,44132,53479
360ONE,OIL,0.119868,25.3638,0.0,44132,53480
DEEPAKNTR,PAYTM,0.119866,25.3633,0.0,44132,53481
IGIL,JKTYRE,0.119866,25.3633,0.0,44132,53482
JWL,UBL,0.119866,25.3633,0.0,44132,53483
ASIANPAINT,JINDALSAW,0.119863,25.3627,0.0,44132,53484
JIOFIN,MRF,0.119863,25.3625,0.0,44132,53485
CEMPRO,LTFOODS,0.119863,25.3627,0.0,44132,53486
SONACOMS,SUNPHARMA,0.119863,25.3627,0.0,44132,53487
IFCI,POLYMED,0.119861,25.3622,0.0,44132,53488
ASTRAL,INTELLECT,0.119859,25.3617,0.0,44132,53489
NSLNISP,POLICYBZR,0.119858,25.3616,0.0,44132,53490
ACUTAAS,RECLTD,0.119858,25.3615,0.0,44132,53491
BLUESTARCO,HDFCBANK,0.119854,25.3606,0.0,44132,53492
SONATSOFTW,TATACONSUM,0.119853,25.3604,0.0,44132,53493
GLENMARK,ICICIBANK,0.119852,25.3603,0.0,44132,53494
KALYANKJIL,RRKABEL,0.119852,25.3602,0.0,44132,53495
PGEL,RKFORGE,0.119851,25.3601,0.0,44132,53496
DIVISLAB,REDINGTON,0.11985,25.3599,0.0,44132,53497
GRANULES,INDUSTOWER,0.119842,25.3582,0.0,44132,53498
GMDCLTD,WHIRLPOOL,0.119841,25.3578,0.0,44132,53499
FSL,VBL,0.11984,25.3576,0.0,44132,53500
CLEAN,RHIM,0.119839,25.3575,0.0,44132,53501
BANKBARODA,CASTROLIND,0.119835,25.3566,0.0,44132,53502
GLENMARK,HINDCOPPER,0.119835,25.3566,0.0,44132,53503
IDEA,UNITDSPR,0.119834,25.3563,0.0,44132,53504
BHARTIARTL,RPOWER,0.119834,25.3563,0.0,44132,53505
GRANULES,LODHA,0.119833,25.3563,0.0,44132,53506
TATACONSUM,TATAINVEST,0.11983,25.3555,0.0,44132,53507
ABDL,ENGINERSIN,0.11983,25.3557,0.0,44132,53508
BATAINDIA,PNBHOUSING,0.119829,25.3553,0.0,44132,53509
SBFC,VOLTAS,0.119828,25.355,0.0,44132,53510
JUBLPHARMA,NHPC,0.119828,25.3552,0.0,44132,53511
POLICYBZR,PREMIERENE,0.119826,25.3548,0.0,44132,53512
PIDILITIND,VMM,0.119825,25.3544,0.0,44132,53513
ADANIENSOL,APTUS,0.119824,25.3542,0.0,44132,53514
AXISBANK,KARURVYSYA,0.119824,25.3543,0.0,44132,53515
BAJAJFINSV,SWANCORP,0.119822,25.3538,0.0,44132,53516
JBCHEPHARM,SBICARD,0.119821,25.3536,0.0,44132,53517
BLUESTARCO,DEVYANI,0.11982,25.3533,0.0,44132,53518
NAVINFLUOR,RVNL,0.119818,25.3529,0.0,44132,53519
ELGIEQUIP,MAPMYINDIA,0.119818,25.353,0.0,44132,53520
ASTRAL,HYUNDAI,0.119817,25.3528,0.0,44132,53521
FEDERALBNK,NIACL,0.119816,25.3525,0.0,44132,53522
CCL,ELECON,0.119815,25.3523,0.0,44132,53523
SAIL,SUNPHARMA,0.119815,25.3523,0.0,44132,53524
COROMANDEL,EIDPARRY,0.119814,25.3522,0.0,44132,53525
CARTRADE,RVNL,0.119811,25.3516,0.0,44132,53526
J&KBANK,ONGC,0.119809,25.3511,0.0,44132,53527
ABB,TMCV,0.119806,25.3504,0.0,44132,53528
MAPMYINDIA,NMDC,0.119804,25.3499,0.0,44132,53529
ICICIBANK,SAIL,0.1198,25.349,0.0,44132,53530
PRESTIGE,WHIRLPOOL,0.119799,25.3488,0.0,44132,53531
PWL,UCOBANK,0.119797,25.3485,0.0,44132,53532
HINDPETRO,NIACL,0.119796,25.3484,0.0,44132,53533
ALKEM,JSL,0.119794,25.3478,0.0,44132,53534
MOTHERSON,TENNIND,0.119793,25.3477,0.0,44132,53535
ABFRL,HDFCLIFE,0.119793,25.3476,0.0,44132,53536
ANANTRAJ,MEDANTA,0.119793,25.3477,0.0,44132,53537
ABREL,APLAPOLLO,0.11979,25.347,0.0,44132,53538
ICICIBANK,OFSS,0.11979,25.3469,0.0,44132,53539
POWERGRID,SWANCORP,0.119788,25.3466,0.0,44132,53540
CAPLIPOINT,GRSE,0.119786,25.346,0.0,44132,53541
ASTERDM,MAZDOCK,0.119785,25.3458,0.0,44132,53542
MGL,NSLNISP,0.119785,25.3459,0.0,44132,53543
JSL,OFSS,0.119784,25.3458,0.0,44132,53544
LUPIN,TRIDENT,0.119783,25.3455,0.0,44132,53545
BRITANNIA,MCX,0.119783,25.3454,0.0,44132,53546
CYIENT,PAGEIND,0.11978,25.3449,0.0,44132,53547
LTFOODS,NTPCGREEN,0.119779,25.3445,0.0,44132,53548
MUTHOOTFIN,SONATSOFTW,0.119775,25.3437,0.0,44132,53549
CHOLAHLDNG,HDFCAMC,0.119773,25.3433,0.0,44132,53550
BAJAJHFL,GRANULES,0.119772,25.3432,0.0,44132,53551
GODFRYPHLP,SBIN,0.119769,25.3425,0.0,44132,53552
NAUKRI,NLCINDIA,0.119767,25.342,0.0,44132,53553
CARTRADE,HUDCO,0.119765,25.3416,0.0,44132,53554
AMBUJACEM,ECLERX,0.119764,25.3415,0.0,44132,53555
MAPMYINDIA,PETRONET,0.119763,25.3413,0.0,44132,53556
MAZDOCK,NEULANDLAB,0.119763,25.3411,0.0,44132,53557
RBLBANK,RHIM,0.119762,25.3409,0.0,44132,53558
SONATSOFTW,ULTRACEMCO,0.119759,25.3404,0.0,44132,53559
ASTRAL,INDIACEM,0.119756,25.3398,0.0,44132,53560
EICHERMOT,GVT&D,0.119755,25.3395,0.0,44132,53561
PARADEEP,SYNGENE,0.119755,25.3394,0.0,44132,53562
COALINDIA,SUPREMEIND,0.119754,25.3393,0.0,44132,53563
ATGL,MARICO,0.119754,25.3392,0.0,44132,53564
HDFCLIFE,TRIDENT,0.119753,25.339,0.0,44132,53565
BIOCON,SAILIFE,0.119751,25.3385,0.0,44132,53566
ABLBL,HAL,0.119751,25.3386,0.0,44132,53567
IOB,TECHM,0.11975,25.3384,0.0,44132,53568
NSLNISP,SOBHA,0.119749,25.3382,0.0,44132,53569
AWL,UNITDSPR,0.119745,25.3373,0.0,44132,53570
INFY,MANAPPURAM,0.119744,25.337,0.0,44132,53571
AJANTPHARM,RECLTD,0.119741,25.3364,0.0,44132,53572
MSUMI,OFSS,0.11974,25.3363,0.0,44132,53573
BSE,TATACAP,0.11974,25.3363,0.0,44132,53574
SAIL,TATAINVEST,0.11974,25.3362,0.0,44132,53575
CEMPRO,MAPMYINDIA,0.119739,25.3359,0.0,44132,53576
PATANJALI,SHREECEM,0.119739,25.3361,0.0,44132,53577
RAILTEL,TBOTEK,0.119739,25.3358,0.0,44131,53578
FINCABLES,LTTS,0.119736,25.3354,0.0,44132,53579
HYUNDAI,IFCI,0.119735,25.3352,0.0,44132,53580
HAVELLS,THERMAX,0.119735,25.3351,0.0,44132,53581
MRPL,WIPRO,0.119735,25.3353,0.0,44132,53582
INDUSINDBK,LATENTVIEW,0.119734,25.3349,0.0,44132,53583
CLEAN,SOLARINDS,0.119733,25.3348,0.0,44132,53584
DLF,SAILIFE,0.119732,25.3346,0.0,44132,53585
APTUS,JKTYRE,0.119732,25.3346,0.0,44132,53586
GODFRYPHLP,PIIND,0.119729,25.3339,0.0,44132,53587
ASTRAL,ONGC,0.119728,25.3336,0.0,44132,53588
BEL,RHIM,0.119728,25.3336,0.0,44132,53589
APOLLOTYRE,SUPREMEIND,0.119728,25.3337,0.0,44132,53590
SJVN,TBOTEK,0.119727,25.3332,0.0,44131,53591
CARTRADE,HBLENGINE,0.119727,25.3334,0.0,44132,53592
JAINREC,RECLTD,0.119727,25.3334,0.0,44132,53593
GODFRYPHLP,POWERGRID,0.119726,25.3331,0.0,44132,53594
BELRISE,TMCV,0.119725,25.3329,0.0,44132,53595
AUBANK,CHAMBLFERT,0.119725,25.333,0.0,44132,53596
NSLNISP,TITAN,0.119724,25.3327,0.0,44132,53597
BOSCHLTD,ELECON,0.119723,25.3327,0.0,44132,53598
BLS,HINDCOPPER,0.119721,25.3322,0.0,44132,53599
LATENTVIEW,MSUMI,0.119721,25.3321,0.0,44132,53600
BANDHANBNK,MINDACORP,0.11972,25.3319,0.0,44132,53601
HSCL,JWL,0.11972,25.332,0.0,44132,53602
AARTIIND,RELIANCE,0.119719,25.3318,0.0,44132,53603
ATHERENERG,IDBI,0.119716,25.331,0.0,44132,53604
PCBL,WIPRO,0.119714,25.3307,0.0,44132,53605
CCL,EIDPARRY,0.119713,25.3304,0.0,44132,53606
REDINGTON,TATACHEM,0.119712,25.3303,0.0,44132,53607
GPIL,SBFC,0.11971,25.3298,0.0,44132,53608
APOLLOHOSP,GODFRYPHLP,0.11971,25.3298,0.0,44132,53609
TATACONSUM,ZENTEC,0.119709,25.3297,0.0,44132,53610
CREDITACC,LTF,0.119706,25.329,0.0,44132,53611
DEVYANI,TATACHEM,0.119705,25.3288,0.0,44132,53612
APLAPOLLO,CHENNPETRO,0.119698,25.3273,0.0,44132,53613
GRANULES,PETRONET,0.119697,25.3269,0.0,44132,53614
DATAPATTNS,INDIACEM,0.119697,25.327,0.0,44132,53615
ENDURANCE,NMDC,0.119697,25.3271,0.0,44132,53616
ABDL,DEEPAKFERT,0.119696,25.3268,0.0,44132,53617
GROWW,INDIANB,0.119695,25.3267,0.0,44132,53618
CHOLAHLDNG,KEC,0.119692,25.326,0.0,44132,53619
FIVESTAR,GMDCLTD,0.119692,25.326,0.0,44132,53620
CCL,VOLTAS,0.119689,25.3252,0.0,44132,53621
CGCL,GMRAIRPORT,0.119688,25.325,0.0,44132,53622
NLCINDIA,POONAWALLA,0.119687,25.3248,0.0,44132,53623
GMDCLTD,TATACOMM,0.119686,25.3247,0.0,44132,53624
INDGN,JMFINANCIL,0.119686,25.3247,0.0,44132,53625
GODREJCP,KOTAKBANK,0.119684,25.3243,0.0,44132,53626
INDGN,IOB,0.119682,25.3238,0.0,44132,53627
PAYTM,SBFC,0.119682,25.3239,0.0,44132,53628
NH,SBICARD,0.119681,25.3236,0.0,44132,53629
ANTHEM,IREDA,0.119681,25.3236,0.0,44132,53630
KIRLOSENG,WELCORP,0.119681,25.3235,0.0,44132,53631
DALBHARAT,TCS,0.11968,25.3233,0.0,44132,53632
GMRAIRPORT,JUBLPHARMA,0.11968,25.3233,0.0,44132,53633
ESCORTS,SUPREMEIND,0.119675,25.3222,0.0,44132,53634
PWL,SCI,0.119675,25.3223,0.0,44132,53635
KPIL,OBEROIRLTY,0.119674,25.3221,0.0,44132,53636
JYOTICNC,TORNTPOWER,0.119674,25.322,0.0,44132,53637
OLECTRA,SUMICHEM,0.119672,25.3217,0.0,44132,53638
JUBLPHARMA,NCC,0.119671,25.3215,0.0,44132,53639
FSL,GRAPHITE,0.11967,25.3212,0.0,44132,53640
CHENNPETRO,SRF,0.119668,25.3207,0.0,44132,53641
KOTAKBANK,NAUKRI,0.119666,25.3203,0.0,44132,53642
ACUTAAS,MAHABANK,0.119664,25.32,0.0,44132,53643
DEVYANI,ZENTEC,0.119661,25.3192,0.0,44132,53644
GMDCLTD,NH,0.119658,25.3187,0.0,44132,53645
COROMANDEL,PIIND,0.119656,25.3181,0.0,44132,53646
AFFLE,GPIL,0.119652,25.3174,0.0,44132,53647
OIL,SBICARD,0.11965,25.317,0.0,44132,53648
FIVESTAR,INDIANB,0.11965,25.317,0.0,44132,53649
ATHERENERG,JMFINANCIL,0.11965,25.317,0.0,44132,53650
GODFRYPHLP,HINDPETRO,0.119648,25.3165,0.0,44132,53651
SAILIFE,TATAPOWER,0.119648,25.3165,0.0,44132,53652
ASTRAL,RKFORGE,0.119648,25.3164,0.0,44132,53653
DIVISLAB,TATAINVEST,0.119647,25.3162,0.0,44132,53654
CASTROLIND,EXIDEIND,0.119647,25.3162,0.0,44132,53655
ACMESOLAR,ANGELONE,0.119645,25.3159,0.0,44132,53656
BIOCON,TATACHEM,0.119644,25.3156,0.0,44132,53657
BSOFT,NATCOPHARM,0.119643,25.3154,0.0,44132,53658
NEULANDLAB,RVNL,0.119641,25.315,0.0,44132,53659
JSWINFRA,SHREECEM,0.119641,25.3149,0.0,44132,53660
360ONE,INDIACEM,0.11964,25.3147,0.0,44132,53661
SRF,WOCKPHARMA,0.119639,25.3146,0.0,44132,53662
KALYANKJIL,KPIL,0.119638,25.3144,0.0,44132,53663
SCI,TATACOMM,0.119638,25.3143,0.0,44132,53664
AXISBANK,HINDCOPPER,0.119637,25.3142,0.0,44132,53665
ASHOKLEY,CEMPRO,0.119637,25.3141,0.0,44132,53666
UNITDSPR,WELSPUNLIV,0.119635,25.3137,0.0,44132,53667
GRAVITA,KPIL,0.119632,25.313,0.0,44132,53668
CEATLTD,GRAVITA,0.119631,25.3128,0.0,44132,53669
JSL,TEJASNET,0.11963,25.3126,0.0,44132,53670
FACT,HINDCOPPER,0.119629,25.3123,0.0,44132,53671
M&MFIN,MRPL,0.119628,25.3123,0.0,44132,53672
FORCEMOT,FSL,0.119628,25.3122,0.0,44132,53673
MAXHEALTH,TECHNOE,0.119627,25.312,0.0,44132,53674
ARE&M,DALBHARAT,0.119627,25.312,0.0,44132,53675
BAJFINANCE,HYUNDAI,0.119627,25.312,0.0,44132,53676
FORCEMOT,IGL,0.119626,25.3117,0.0,44132,53677
ETERNAL,NIACL,0.119626,25.3118,0.0,44132,53678
SHREECEM,TECHNOE,0.119625,25.3116,0.0,44132,53679
MFSL,ZENTEC,0.119625,25.3115,0.0,44132,53680
PVRINOX,RVNL,0.119623,25.3111,0.0,44132,53681
GPIL,PAGEIND,0.119622,25.3109,0.0,44132,53682
APARINDS,NYKAA,0.119622,25.3108,0.0,44132,53683
APARINDS,DELHIVERY,0.11962,25.3104,0.0,44132,53684
CONCOR,URBANCO,0.119619,25.3103,0.0,44132,53685
CAPLIPOINT,OLECTRA,0.119616,25.3096,0.0,44132,53686
IEX,SBFC,0.119615,25.3093,0.0,44132,53687
GABRIEL,NETWEB,0.119614,25.3092,0.0,44132,53688
GROWW,ZENTEC,0.119614,25.3092,0.0,44132,53689
ICICIBANK,UNITDSPR,0.119614,25.3093,0.0,44132,53690
CGCL,ENGINERSIN,0.11961,25.3083,0.0,44132,53691
LTF,NAVA,0.119606,25.3075,0.0,44132,53692
CASTROLIND,GMRAIRPORT,0.119603,25.3067,0.0,44132,53693
IDBI,TECHM,0.119603,25.3068,0.0,44132,53694
BSOFT,MCX,0.119602,25.3066,0.0,44132,53695
HINDUNILVR,RITES,0.119601,25.3021,0.0,44117,53696
DALBHARAT,PCBL,0.1196,25.3062,0.0,44132,53697
LTTS,MMTC,0.119599,25.306,0.0,44132,53698
CUMMINSIND,DEVYANI,0.119599,25.3059,0.0,44132,53699
TEJASNET,WELCORP,0.119598,25.3057,0.0,44132,53700
ACC,HINDUNILVR,0.119598,25.3014,0.0,44117,53701
LTTS,PCBL,0.119591,25.3043,0.0,44132,53702
JSWCEMENT,UNOMINDA,0.119589,25.3039,0.0,44132,53703
HYUNDAI,LICI,0.119582,25.3022,0.0,44132,53704
GLENMARK,NETWEB,0.119581,25.3021,0.0,44132,53705
SOLARINDS,UTIAMC,0.11958,25.302,0.0,44132,53706
CLEAN,RKFORGE,0.119578,25.3015,0.0,44132,53707
ENRIN,PCBL,0.119577,25.3013,0.0,44132,53708
EIDPARRY,OLAELEC,0.119576,25.3011,0.0,44132,53709
HDBFS,TATASTEEL,0.119574,25.3006,0.0,44132,53710
MAHABANK,NH,0.119574,25.3007,0.0,44132,53711
CEMPRO,NYKAA,0.119573,25.3003,0.0,44132,53712
CEATLTD,SBICARD,0.119572,25.3003,0.0,44132,53713
MMTC,ULTRACEMCO,0.119572,25.3001,0.0,44132,53714
CRISIL,PFC,0.119571,25.2999,0.0,44132,53715
JUBLINGREA,SCI,0.119571,25.3,0.0,44132,53716
PPLPHARMA,RHIM,0.119571,25.3,0.0,44132,53717
ABB,WOCKPHARMA,0.119571,25.3,0.0,44132,53718
AARTIIND,GODFRYPHLP,0.119569,25.2994,0.0,44132,53719
RHIM,UPL,0.119568,25.2993,0.0,44132,53720
ANGELONE,BBTC,0.119567,25.2987,0.0,44131,53721
AFCONS,BLUESTARCO,0.119566,25.2988,0.0,44132,53722
OFSS,SAMMAANCAP,0.119563,25.2983,0.0,44132,53723
LLOYDSME,MPHASIS,0.119562,25.2981,0.0,44132,53724
IDEA,PIDILITIND,0.119562,25.2979,0.0,44132,53725
HBLENGINE,TECHM,0.119561,25.2977,0.0,44132,53726
