symbol_a,symbol_b,pearson_rho,stage1_rank,n_obs,Q_beta,Q_alpha,R,log_likelihood_final,em_iterations,em_converged,beta_mean,alpha_mean,spread_mean,spread_std,ou_kappa,ou_mu,ou_sigma,half_life_minutes,half_life_hours,ar1_phi,ar1_c,hurst_exponent,adf_pvalue,tradeable,skipped
BANKINDIA,MAHABANK,0.3926045279171048,257,27527,1e-12,2.847731548473536e-05,0.002273144406064681,56894.910665013966,15,False,0.5929210377143156,2.567935310039109,7.877993927550081e-07,0.001313221143441672,0.3046790539568715,3.6192168677151184e-07,0.001024947215981244,2.2750076566079365,0.03791679427679894,0.7373599891901969,9.505511572597205e-08,0.03137588388532962,0.820458055025579,False,False
CANBK,PFC,0.3923501684624094,258,27527,1e-12,0.00013732910057776576,0.043950819571341324,16927.436536386627,15,False,0.8640780374213307,-0.17082210963929134,6.831637659840161e-06,0.0019188813286395395,0.14599293039268166,1.3805049687037382e-06,0.0010313384043807246,4.747813326957449,0.0791302221159575,0.8641638124618605,1.8752253182617444e-07,0.10932732988776649,0.7504414719541419,False,False
RAILTEL,RITES,0.3923104640071137,259,27527,1e-12,1.9260121650190706e-05,0.004193225275380844,49081.594678281006,15,False,1.1382447266822862,-0.35820836270046275,9.868823206551387e-07,0.001955903190096078,0.30596303194730784,-1.471424297345923e-07,0.0015285398189507564,2.26546055629138,0.03775767593818967,0.7364138427386427,-3.8784707623840456e-08,0.05036345895312377,0.0891665224560011,False,False
CDSL,RECLTD,0.3920484334731902,260,27527,1e-12,5.208464205099015e-05,0.015741103789349384,31032.801800143126,15,False,0.8966546061318242,1.9293394166178945,1.8377117324604897e-07,0.0018779956892803166,0.15194974375157644,1.2704186934183103e-06,0.0010357771936250447,4.561687064725662,0.0760281177454277,0.8590314513543408,1.790890793834939e-07,0.1043313295866396,0.04287825839137102,False,False
BDL,SUZLON,0.3915323893378264,261,27527,1e-12,1.0225302654902131e-05,0.0006242542955283496,74370.04740139423,15,False,0.8485420145190584,3.959906188700933,-1.1392064572944465e-06,0.0015033519083368764,0.34325647185724506,-4.0316585988370973e-07,0.0012448710600465316,2.01932734671996,0.033655455778666,0.7094562326673476,-1.171373277905213e-07,0.02369072067042625,0.3068824348302113,False,False
CENTRALBK,IOB,0.3911564607225164,262,27527,1e-12,0.000787705022702455,0.033803597567642625,19197.149940486637,15,False,1.235402000323701,-0.7750945384163144,-1.570155942313813e-06,0.0011718670981238659,0.7033946649571923,-6.585210863105528e-07,0.0013862466689547868,0.9854313873735868,0.016423856456226446,0.49490242108993204,-3.3261740635668815e-07,0.0037506503365051943,0.11800840968852738,False,False
JIOFIN,MAZDOCK,0.390117444927003,263,27527,1e-12,1.2758769997109853e-05,0.01189783393567394,35225.12851848974,15,False,0.4375504385761362,2.160206411230785,-5.962365306150845e-07,0.0022448696592494207,0.0758042470220965,1.3197959563873236e-06,0.0008734813406626959,9.14390958013074,0.152398493002179,0.9269976513503851,9.634820455453928e-08,0.21426043322635988,0.5635080495521565,False,False
PFC,TATAPOWER,0.390040797316927,264,27527,1e-12,1.7941117712157377e-05,0.00576778056757223,44864.184575358835,15,False,0.471254716890191,3.171918102929085,1.1423534731727898e-06,0.001898598250974069,0.13044134735269958,2.7626601772433683e-06,0.0009700651151427932,5.313860939244584,0.08856434898740974,0.8777079713351275,3.3785131758674786e-07,0.11453641794066328,0.20774961523278923,False,False
LTM,TCS,0.3896691376134766,265,27527,1e-12,0.0006872108276000715,0.7079346997731704,-20978.502134290426,15,False,-1.0136293524631397,16.60963164894097,-9.568030950120551e-06,0.004955031560965627,0.06416762548613156,-9.160971341728746e-06,0.0017752372175897648,10.80213231062686,0.18003553851044765,0.9378477791641276,-5.693747139022228e-07,0.22829475633447666,0.8027335845619175,False,False
CDSL,MAZDOCK,0.389541715884188,266,27527,1e-12,1.1267964584348179e-05,0.01056190049481524,36861.307425187384,15,False,0.48716670223210234,3.3960804910282043,3.2496662163428894e-06,0.002495907380195746,0.08688521008721471,4.0976388162356265e-06,0.0010409829899646634,7.9777349892365965,0.13296224982060995,0.916782326956644,3.4099596725926083e-07,0.19629641772176487,0.3145345849033767,False,False
BANKINDIA,RECLTD,0.3892338919434939,267,27527,1e-12,4.478079140355764e-05,0.01356437857174746,33078.760183720944,15,False,0.4176529543718434,2.595144566448191,2.966401462504565e-07,0.0020919234015506593,0.12347194060395827,-5.0503609240142554e-08,0.0010396076865717763,5.613803242821343,0.09356338738035572,0.8838464410934731,-5.866173950867115e-09,0.1211156968983327,0.5714584047480944,False,False
CANBK,IREDA,0.388919223359527,268,27527,1e-12,5.610559003343802e-05,0.00813096742331417,39767.71002148854,15,False,0.4197656274508346,2.952493435791609,4.825082274629177e-06,0.0014752589491353043,0.20326636765176517,2.3301755049014157e-06,0.0009366119831635493,3.410043621911133,0.056834060365185554,0.8160608402628584,4.2861052441163606e-07,0.061264531757513896,0.4304639288819519,False,False
IRFC,RITES,0.3888919594555273,269,27527,1e-12,2.6821521101325918e-05,0.005808069149859638,44601.55000446385,15,False,1.0725010772849812,-1.0686623421776023,-1.1306796955132733e-06,0.0018560218541512654,0.2503092138538117,-8.16972404795185e-07,0.001313257675158626,2.7691636671623465,0.046152727786039106,0.778560004307903,-1.8091036579840793e-07,0.056001840012447235,0.19770284937656235,False,False
BHEL,MAZDOCK,0.3887137874275322,270,27527,1e-12,3.4311560633697436e-05,0.031749367259658066,21719.232284242287,15,False,0.5132620048636951,1.5847310681259676,5.757808156699613e-06,0.0029249811095323356,0.07331374290842944,2.8414967106241714e-08,0.0011171719537274322,9.454532711905081,0.15757554519841802,0.9293092201053663,2.008676185420589e-09,0.2232127497036864,0.12089589723064792,False,False
HCLTECH,MPHASIS,0.3886557873676952,271,27527,1e-12,0.00017852826948842478,0.1708310732609875,-1427.6854534211288,15,False,-0.0063043105448760605,7.373700886313417,1.0165296885687272e-05,0.002598165123961056,0.07503981427992173,3.5619037871576405e-06,0.0010017831577479508,9.237058849510097,0.15395098082516828,0.9277065496250017,2.5750231467739956e-07,0.21771089834897867,0.7078015047414979,False,False
HDFCBANK,ICICIBANK,0.3882552438315978,272,27527,1e-12,0.00025369431217072845,0.17544520217114928,-1873.2910399209454,15,False,0.5340550303524162,2.9491729745360855,-2.873127623758546e-06,0.0015553943091419257,0.10983854362892248,-1.650099266079802e-06,0.0007285528324991715,6.310600611217747,0.10517667685362911,0.8959787851021027,-1.7164533035974967e-07,0.16874056376174904,0.8074253030638148,False,False
CANBK,CENTRALBK,0.3881942367396391,273,27527,1e-12,2.59970248490657e-05,0.0012138788521858033,65044.97752714026,15,False,0.45345568160300365,3.351435175128603,3.291604412595119e-06,0.0010479729470960215,0.4082687548333368,1.8024211896617017e-06,0.0009414312878969957,1.6977718043667127,0.028296196739445213,0.6648001865479333,6.041712465366546e-07,0.014165020726068194,0.4246770788312744,False,False
PNB,RECLTD,0.3877565155627224,274,27527,1e-12,5.015209222365493e-05,0.015239457938755684,31481.81368954936,15,False,0.6209295299667602,1.1472541972323833,-1.2214239363912665e-07,0.0017464820316204313,0.13025178177872726,-8.063655524508459e-07,0.0008914209326624819,5.3215946154001115,0.08869324359000186,0.8778743703217551,-9.847790084390538e-08,0.1104373531273215,0.6653731275007759,False,False
CAMS,CDSL,0.3874674577882195,275,27527,1e-12,4.9871876859428224e-05,0.03408886077018378,20668.138521031266,15,False,1.2556583164495343,-2.471273000670435,1.1933612479165396e-07,0.002527106448809918,0.13190479980756323,-1.5117072456624395e-06,0.001299076082437136,5.254904913021984,0.0875817485503664,0.8764244268820439,-1.868100892693028e-07,0.15135737726695975,0.24984065580312392,False,False
CENTRALBK,PNB,0.3871070346256773,276,27527,1e-12,0.00012866300034756808,0.01779586841753327,28958.764934033476,15,False,1.6935212092654979,-4.505325297394744,-2.1406926170762794e-06,0.002187345851613757,0.24023400926240385,-1.0939880216116153e-06,0.0015157249233926735,2.8852999735055476,0.04808833289175913,0.7864438043973215,-2.3362791993027734e-07,0.05090565684916544,0.6602190023970398,False,False
ABCAPITAL,IREDA,0.3867327004679275,277,27527,1e-12,2.4834167611397848e-05,0.0036124456147901504,50923.78699485369,15,False,0.5583262738940097,3.11910506495022,-1.262275329931379e-06,0.0016199100335683061,0.19841665065494715,-8.556019682962417e-07,0.0010202880450854465,3.4933922040915317,0.05822320340152553,0.8200281166985216,-1.5398429759072642e-07,0.06052133910421563,0.06942472574027814,False,False
NBCC,PFC,0.3865636053871193,278,27527,1e-12,0.0011955677764788268,0.38179831513282797,-12825.888283242059,15,False,1.6259203931591157,-5.124150654349831,-1.3945557928871866e-05,0.002920042053147495,0.14462869760650635,-1.1273096882947237e-05,0.001567314660333878,4.792597817936535,0.07987663029894225,0.8653435375943308,-1.5179953466140512e-06,0.10504578779722727,0.6923537667094711,False,False
LTM,WIPRO,0.386426856288408,279,27527,1e-12,0.0003732895490586576,0.08346721878513903,7948.051911500894,15,False,0.30392435983599053,6.905771817534443,-6.04069307292215e-06,0.0017576390905020072,0.1560923849377708,-6.896840199114554e-06,0.0009816056039121416,4.4406213719925,0.074010356199875,0.8554801532394333,-9.967302887081518e-07,0.08841258406484148,0.8352514739773889,False,False
INFY,LTM,0.3859689439936086,280,27527,1e-12,0.00010341181646820141,0.14044831830355922,1339.5681459719203,15,False,0.09007387936913015,6.510787445040345,3.919538613078739e-06,0.002832533720797038,0.06808122476234814,2.8637334461422086e-06,0.0010449596669564627,10.181179656792626,0.16968632761321042,0.9341845915740665,1.8847778638085541e-07,0.25345336127676327,0.7488101174939621,False,False
CDSL,RVNL,0.3857321884154729,281,27527,2.3714575700507906e-07,2.529917108806927e-06,3.304060365743314e-05,108793.76422709992,15,False,0.35361474736846477,5.161074090739784,2.4514212123926124e-07,0.0005428612641945449,1.699352228302912,7.046246399699476e-08,0.000999747995122513,0.4078890585574298,0.006798150975957163,0.18280189960516727,5.7581791727483414e-08,-0.01006125076445937,0.07466931942475469,False,False
MAZDOCK,ZENTEC,0.3857281983005267,282,27527,1e-12,2.9606829139868828e-05,0.020256914815856834,27824.105062453793,15,False,0.8881360965631074,1.3754949666376988,2.0502107397361394e-06,0.003008145349891728,0.09939343364812661,6.592470938173982e-08,0.0013415509396194365,6.9737723622048335,0.11622953937008056,0.9053864284564473,6.2373722075771574e-09,0.1871214829076284,0.43192783094620846,False,False
HUDCO,RVNL,0.385404528036754,283,27527,1.9668496904831323e-07,2.2714525720374483e-06,1.824979684687342e-05,115080.19711622293,15,False,0.4879308214110777,2.4712311004140104,4.401352476962265e-08,0.0004974774895232697,2.9540223611054737,-2.7471602579953558e-08,0.001208910321336351,0.2346452043445437,0.003910753405742395,0.05212959959604603,-2.6039518937198875e-08,-0.008712890771287316,0.3301327031393098,False,False
BANKINDIA,RBLBANK,0.3847823444657154,284,27527,1e-12,1.753664378231935e-05,0.004873699210885166,47115.15366717854,15,False,0.43687243693593075,2.5419246689286665,8.10542358307739e-07,0.002055691490003305,0.13208132813119633,4.114109364459698e-07,0.0010565873789119857,5.247881667811838,0.08746469446353064,0.87626972680205,5.0903987563084305e-08,0.10959134611650335,0.5982654963301544,False,False
COCHINSHIP,NBCC,0.3847362709362036,285,27527,1e-12,9.101890971258363e-06,0.0011060790697524458,67045.87964634318,15,False,0.5309751280290791,4.87435405560108,2.20351016863928e-06,0.0017477000547348274,0.2357041769022098,1.5873581165279928e-06,0.001199479126046895,2.9407505190182603,0.04901250865030434,0.7900143438591171,3.333224356296867e-07,0.04951813985434242,0.04013808755615663,False,False
NTPC,TATAPOWER,0.3845857981161767,286,27527,1e-12,7.947952946732838e-06,0.0026101927364189834,55784.36037223135,15,False,0.36735712488092265,3.7043588617175685,1.6671586316393647e-06,0.0013713975916470836,0.14557678402074106,1.0021623623713752e-06,0.0007398756822732463,4.761385444956588,0.0793564240826098,0.8645235059345547,1.3576944333841822e-07,0.10101716563478819,0.22313790489293306,False,False
HCLTECH,LTM,0.3845300728806048,287,27527,1e-12,6.530111066499201e-05,0.08884598002531273,7640.569257499968,15,False,-0.24400132307481268,9.41080046413961,7.796627901491819e-06,0.003392548256560548,0.06090821874019225,-4.262348603726085e-07,0.0011794852772152242,11.380191292682637,0.18966985487804394,0.9409095936809873,-2.51863910867451e-08,0.2531009408037578,0.7494454874668678,False,False
INOXWIND,JIOFIN,0.3844654923859696,288,27527,1e-12,0.00014990729498713158,0.03745374472624256,19023.017976982206,15,False,1.7840033779936824,-5.322688004808086,2.0453631489142447e-06,0.0027003084950446665,0.16268511306313574,-1.4216506412069374e-06,0.0015367133979863102,4.260667540556983,0.07101112567594972,0.8498587557060086,-2.1344839622216038e-07,0.08698148942656761,0.16684451725519267,False,False
OFSS,TECHM,0.3843912513660482,289,27527,1e-12,7.25775974953661e-05,0.05353667972744063,14475.600480286266,15,False,1.604575044245574,-2.876585883951992,-2.0710721978972504e-06,0.003028514915029609,0.10216589488155722,1.6511360773107383e-06,0.0013680222166510157,6.784526102017932,0.11307543503363221,0.9028797561138615,1.6035873851762092e-07,0.16944124197760144,0.7330019288692047,False,False
TATAELXSI,TCS,0.384353387387838,290,27527,1e-12,0.0031891765244638245,3.285764307117957,-42106.19250534197,15,False,-4.86672115305336,47.188274185820745,-2.3232097270660307e-05,0.013597667437354381,0.06523327320278322,1.4633423524653137e-05,0.004908896470827133,10.625669179672128,0.1770944863278688,0.936848896142928,9.24116848789891e-07,0.23031175268018325,0.7852085506635338,False,False
BANKINDIA,IREDA,0.3843404434886044,291,27527,1e-12,3.8567895125382904e-06,0.0004477033181812875,79368.06722573745,15,False,0.4177580464633319,3.020946415867168,3.010793998456879e-07,0.0015740379243423083,0.2093694130176387,3.400263786219618e-07,0.0010185741816371471,3.3106420396829876,0.055177367328049794,0.81109555103802,6.423249568611926e-08,0.05561928922343758,0.5405747557062399,False,False
BANKBARODA,RECLTD,0.3843088911710001,292,27527,1e-12,0.0001489807565234725,0.04516210172996639,16532.388049370245,15,False,0.5148106695524268,2.6567947582978833,-6.300205089251837e-07,0.0016885806611087598,0.1498579400355793,-1.2161463847097844e-06,0.0009245546874262712,4.6253617285502395,0.07708936214250399,0.8608302572549649,-1.692507795003652e-07,0.10980097131417585,0.528431652076211,False,False
JIOFIN,SUZLON,0.3841504914365032,293,27527,1e-12,7.698312146200006e-06,0.00047393953649658234,78221.4052168065,15,False,0.4771110687289227,3.738192327121425,-6.977277264200603e-07,0.0009912896135705852,0.33467958147460564,2.3245891918933148e-07,0.0008090814703373715,2.071076991031014,0.0345179498505169,0.7155673306524464,6.61189108986688e-08,0.019844670093209883,0.5457903979443341,False,False
BEML,DATAPATTNS,0.3838663776411734,294,27527,1e-12,2.4852903841389182e-05,0.02477603466230512,25139.150987011802,15,False,0.9351436600753001,-0.008446876845525688,-1.3550464132923901e-06,0.003935572889548936,0.08823582494759184,8.407224631704314e-07,0.0016531272320447269,7.855620786360233,0.13092701310600388,0.9155449429248548,7.100326361141546e-08,0.211804882897427,0.916204546458985,False,False
HAL,NBCC,0.3836635549875819,295,27527,1.565350933518732e-07,1.8190729599365261e-06,1.4668916716725454e-05,119298.57630072936,15,False,0.3477951451514899,6.741012394269453,2.8814749390814533e-08,0.0005066676792164053,1.926089528172061,2.7162127006921678e-08,0.0009944528532132841,0.35987277352458835,0.005997879558743139,0.1457169076605625,2.3204145853989603e-08,-0.009661784330530363,0.31080774058069427,False,False
TATAELXSI,WIPRO,0.3834050117895309,296,27527,1e-12,0.002916057414198246,0.6530848666483429,-20365.323348982947,15,False,-0.3486354417773193,10.382886462750486,-1.828070877166668e-05,0.002418105226844992,0.1454760925912865,-5.622162023448655e-06,0.0012717016423489675,4.764681042866162,0.07941135071443603,0.8646105604249114,-7.611813655550597e-07,0.09752000977506749,0.8512112062094411,False,False
OFSS,WIPRO,0.3832517760101223,297,27527,1e-12,0.0003548313245441244,0.07973530926308699,8579.831041357653,15,False,1.030732327626471,3.302276620557262,-2.6767266139524703e-06,0.001806973249600081,0.1656141724297214,-1.0480025301981606e-06,0.0010396081577198793,4.185313191442497,0.06975521985737496,0.8473731110348451,-1.5995336581175601e-07,0.0836572588944167,0.6712681605669879,False,False
DLF,JIOFIN,0.3832351678070441,298,27527,1e-12,6.712782903921119e-05,0.0168184596345566,30044.9946311969,15,False,1.0207572188739455,0.7425644668349789,1.5545615840104787e-07,0.0017194131762929019,0.18737368097514057,-4.3329671248566517e-07,0.0010522797481192492,3.699277171439607,0.06165461952399345,0.8291338469446674,-7.403574239394811e-08,0.07641792383181062,0.23602701040283153,False,False
ADANIENT,JIOFIN,0.3832117020433284,299,27527,1e-12,0.00013705010045104212,0.03448758799276448,20165.11438642098,15,False,0.5810924115432856,4.412816973536989,4.252278354210481e-06,0.0016852750382408458,0.16502516726460406,1.412193056212994e-06,0.0009650766255865498,4.2002513437755935,0.07000418906292656,0.8478723651912309,2.1483358953504993e-07,0.09362296042043315,0.20303546100452746,False,False
ADANIPORTS,AMBUJACEM,0.3830514452903683,300,27527,1e-12,3.7064931063536344e-05,0.014410459771104386,32342.705143503565,15,False,0.43022531176253936,4.604408920387694,1.6642776629378027e-06,0.0018488054399853993,0.11441675303923907,1.106124765074428e-06,0.0008843660516317677,6.058091688043546,0.10096819480072576,0.8918861821418081,1.1958737137969196e-07,0.13762836045695181,0.49767542158992345,False,False
BAJFINANCE,CHOLAFIN,0.3825763834581577,301,27527,2.012110554056242e-07,2.5625576989919432e-06,2.2225120795574144e-05,111376.3365807756,15,False,0.19171877647406865,5.431172802574173,-1.613579581766882e-07,0.00038321287238479533,3.41753104686527,-8.437078410055821e-08,0.0010013667700064452,0.20282103397297135,0.0033803505662161892,0.03279330019299057,-8.16039876500306e-08,-0.008416739158034921,0.5014317108397658,False,False
MPHASIS,TATAELXSI,0.3825329711458428,302,27527,1.941832083085704e-07,3.5145892180586255e-06,5.237373774253149e-05,102257.05788877812,15,False,0.1515683489488432,6.537266106569671,5.165109380241093e-07,0.0005646725464381435,1.7438904787281453,2.1327619436484996e-07,0.0010516734714364386,0.3974717386297513,0.006624528977162522,0.1748388688341214,1.7598722579285338e-07,-0.009604462121020672,0.5869822425130321,False,False
CENTRALBK,UCOBANK,0.3823552651588581,303,27527,1e-12,0.00010066657528175533,0.0035000171862682554,50170.99103576534,15,False,1.0899011913314856,-0.019785728668884395,-7.044810079693156e-07,0.0009386888916978301,1.0939661894785007,-5.928263188104352e-07,0.001388375737614498,0.633609326528064,0.0105601554421344,0.33488563634772744,-3.9429729979192183e-07,-0.00370501963327557,0.6994529704126491,False,False
KPITTECH,MPHASIS,0.3823546208049427,304,27527,1e-12,0.0027322917136441086,2.611307994969777,-38959.276043226004,15,False,-0.9476079323598593,14.218871579188852,-1.681136571992064e-05,0.005590692754878622,0.0662381934791168,-3.3904385017042676e-06,0.002034410560108052,10.464463841068925,0.1744077306844821,0.9359079105782591,-2.1730028763014328e-07,0.22222312032798758,0.7967309975128468,False,False
TATAELXSI,TATATECH,0.382140167730068,305,27527,1e-12,0.0004908764274053469,0.21315208643036873,-4692.770383563925,15,False,1.921032899411603,-3.80933697471617,-2.0255578150203888e-05,0.0030088627129653024,0.14312673460061862,-1.020331082223386e-05,0.0015921759508468242,4.842891039847348,0.08071485066412247,0.866644228125193,-1.3606703903775678e-06,0.1372066183917604,0.139856742750055,False,False
OFSS,TCS,0.3821018446046828,306,27527,1e-12,0.0007297397102991427,0.7523176984504255,-21815.47414098526,15,False,-1.4266331827889192,20.223741830682837,-4.692046090388793e-07,0.005589470441190281,0.06286416692795115,5.328960194771168e-06,0.001983154578583988,11.026109378882946,0.1837684896480491,0.9390710219280831,3.2468809885333044e-07,0.23374665942425873,0.7040794054986046,False,False
JINDALSTEL,NATIONALUM,0.3819020391418558,307,27527,1e-12,1.5372771172217973e-05,0.004640476756879538,47821.78798429061,15,False,0.6362709222658398,3.2826107461806786,-2.3838054744137377e-07,0.0019443045647831864,0.15293620141662068,-7.486632123552617e-07,0.001075306414528519,4.532263611489281,0.07553772685815469,0.8581844710184434,-1.0617206948919287e-07,0.10148605800172576,0.5472620296634745,False,False
DLF,IRFC,0.38145025236467,308,27527,1.4322973298982293e-07,1.967945815189921e-06,2.1673266983267753e-05,115336.65894619466,15,False,0.5081044124703205,4.037608636549078,-5.916473640482496e-08,0.0006148681598822563,1.43356879312692,1.7484425279756155e-08,0.0010410258357703523,0.48351162768271694,0.008058527128045282,0.23845640034880988,1.3315152165377769e-08,-0.009541931239697859,0.20676192913641445,False,False
CANBK,JIOFIN,0.381284955068915,309,27527,1e-12,0.0002053658347119634,0.051646257155126774,14607.461548579431,15,False,0.3114015109576538,3.2521485884641317,6.791381143356089e-06,0.0017895616387740717,0.14756359987270207,2.384197964264996e-06,0.000965788320025614,4.69727752072936,0.07828795867882267,0.8628075621252168,3.2709393109361e-07,0.0967643372057874,0.41726709318506433,False,False
GAIL,TATAPOWER,0.381046617354473,310,27527,1e-12,1.5078415532183124e-05,0.004861434825250093,47222.129879105916,15,False,0.43424664330395785,2.4974540498138427,-7.845769220699828e-07,0.0014980208779035613,0.15097177229184083,2.89984064929509e-08,0.0008228990949002571,4.591236957992616,0.07652061596654361,0.8598719705316726,4.063489559578759e-09,0.10045731958336815,0.7992387844454125,False,False
GMRAIRPORT,IREDA,0.3806721824488246,311,27527,1e-12,2.14861950742954e-05,0.003132735991813673,52886.445323668086,15,False,0.5104590015622015,2.098978079469937,1.401426285875658e-06,0.0014622019183746701,0.2106666810363557,1.61970929022949e-06,0.0009491146312803574,3.2902553794936646,0.05483758965822774,0.8100440249226031,3.0767345756746125e-07,0.05998309892469386,0.13824309463445217,False,False
BAJFINANCE,SHRIRAMFIN,0.3804679153254594,312,27527,2.287172625833764e-07,2.250054485223933e-06,1.4556426033888417e-05,114995.67075474063,15,False,0.1217852173843276,6.006665842185664,,,,,,,,,,,0.5138690853907131,False,False
GRSE,RVNL,0.3804428082710422,313,27527,1e-12,1.588320177834291e-05,0.004498792719953159,48202.43402476126,15,False,0.9302708972938566,2.4527863476247456,6.076225115285832e-07,0.0027572595597959338,0.1516321829128238,-3.4288706860475683e-07,0.0015181467718570082,4.571240532482795,0.07618734220804659,0.8593042894215976,-4.824273976549166e-08,0.10421753439374745,0.8058815916411388,False,False
INOXWIND,RECLTD,0.3800017682980119,314,27527,1e-12,0.000492075654745692,0.14893684643474214,108.72922204305324,15,False,1.3819884047808615,-3.4982230535379872,-1.6300094478139196e-06,0.0026235968227551684,0.1410274794915782,-1.3258375801332078e-06,0.001393339421689519,4.914979570356274,0.08191632617260457,0.8684654463808462,-1.743934542743205e-07,0.10708928604392687,0.2636233195478066,False,False
BEL,BHEL,0.3798900197374842,315,27527,1e-12,8.715742312923612e-05,0.02163254098600668,26576.843639229694,15,False,0.4782542188546173,3.3886994775467385,-5.335194923468489e-06,0.0017491648902977512,0.16801284734514993,-8.654346882075464e-07,0.001007444894496815,4.125560583685653,0.06875934306142754,0.845342974201935,-1.338455549006548e-07,0.09830270584120239,0.24656253165688996,False,False
BDL,INOXWIND,0.3797284828456299,316,27527,1e-12,1.4206513257079913e-05,0.0017399230903909172,60837.65977605324,15,False,0.6926571672609833,4.018309726305738,-1.8488437386425582e-06,0.0018167240200942362,0.23389530266065872,-5.495728945704551e-07,0.0012415510913017275,2.9634933779135397,0.04939155629855899,0.791444673709585,-1.1461635434750908e-07,0.053565348565948065,0.3748034068812284,False,False
IREDA,SJVN,0.3797236282424062,317,27527,1e-12,6.6621432576130924e-06,0.0006294089251468454,74622.79722719417,15,False,0.41827135750853794,3.0466289006219887,2.5564737575901524e-06,0.0014250567799591824,0.24259964189229685,1.3479109997425601e-06,0.0009915280960532309,2.8571648958479128,0.04761941493079855,0.7845855660932373,2.903594849662422e-07,0.03800640564647043,0.47783498881640274,False,False
NBCC,TATAPOWER,0.379610915790244,318,27527,1e-12,0.00013506220798464082,0.042914814648394514,17250.32940222593,15,False,1.9379293342126884,-6.915199871479389,-1.023838962872973e-05,0.0027053529160116305,0.1579874172148343,-6.503468011272316e-06,0.001516977556227433,4.387356871701944,0.07312261452836573,0.8538605258444458,-9.504133953548039e-07,0.11046509458007507,0.9165659462767861,False,False
ADANIGREEN,IREDA,0.3795623043562164,319,27527,1e-12,9.969239073243641e-06,0.0014819714278746505,63153.889140777355,15,False,0.6816053710481569,3.5299033369527373,-5.18756569987059e-08,0.001790254456497101,0.22082520552485002,3.1951285716888854e-07,0.001189663249402257,3.13889521312794,0.052314920218799,0.8018568281847276,6.330929095520368e-08,0.05997660399729447,0.706082108070276,False,False
DLF,RECLTD,0.3795248895766527,320,27527,1e-12,0.00014040595418128284,0.04254509823952831,17353.11103202194,15,False,0.9498713927237268,0.8536126709503474,-2.205624889937626e-06,0.0019716238661264623,0.15055394277235976,-5.563491061172545e-07,0.0010810161710217527,4.603978931378743,0.07673298218964571,0.8602313254932625,-7.776017712501688e-08,0.1028350852348737,0.28999754644782877,False,False
POWERGRID,TATAPOWER,0.3794665162015451,321,27527,1e-12,1.7817552882509725e-05,0.005724662967599126,44974.9993466065,15,False,0.7619549018575155,1.1213242821159424,-2.283655310369279e-06,0.001445533475414057,0.16856266164046796,-1.5747979395892581e-06,0.0008388688032323563,4.1121039132520245,0.06853506522086708,0.8448783202986566,-2.442853015793004e-07,0.10603781262465255,0.5130898407126874,False,False
RAILTEL,TITAGARH,0.3791027531768002,322,27527,1e-12,2.9016588516959634e-05,0.014085242126810837,32728.077015276263,15,False,0.9253484229689393,-0.35566832456205827,-1.7963770136137404e-06,0.0024045461280747514,0.17150746766489403,-2.2128652934762343e-06,0.0014082097119373117,4.041498542292488,0.06735830903820814,0.8423939772806046,-3.4876089771857694e-07,0.11573223524046079,0.03367337759002498,False,False
KPITTECH,OFSS,0.3790562413712799,323,27527,1e-12,0.0002354679093253908,0.3703872940985049,-11980.606086579535,15,False,2.174491837271117,-12.507035408596767,-1.1747823017500662e-05,0.005420153545908655,0.06516303263480465,-4.670444706301543e-06,0.001954150291859832,10.63712280618634,0.17728538010310568,0.9369147032526405,-2.9463639023916725e-07,0.2580070214592858,0.8084843969691937,False,False
IREDA,NHPC,0.3788642373533032,324,27527,1e-12,8.093564070940219e-06,0.0007970058342189907,71420.29773579387,15,False,0.6925918143419306,1.8308756522149547,1.8478759274382156e-06,0.0014569717361192977,0.24282888356872653,7.241762832397775e-07,0.0010144502611111011,2.8544676002835043,0.047574460004725073,0.7844057269968591,1.561282593111965e-07,0.039558140656532015,0.4876397136376084,False,False
ABCAPITAL,JIOFIN,0.3784864643218194,325,27527,1e-12,9.251152448843136e-05,0.023302285341137704,25560.146810985647,15,False,0.8118855283756083,1.30501500017031,-3.962695664046418e-07,0.0018204387943380116,0.16078466017789655,-1.8641634214193684e-06,0.001031782487247441,4.311028053254758,0.07185046755424597,0.8514754079294523,-2.768741117191482e-07,0.08921889581925199,0.2120009229588002,False,False
IRCTC,IREDA,0.3782862855486453,326,27527,1e-12,6.836025598878575e-06,0.0010208278891708225,68312.76516790193,15,False,0.6249806666070108,3.370982890859586,-1.3382895320196623e-06,0.0012244627416629547,0.23567641709658962,-4.35837136465812e-07,0.0008397907961039025,2.9410969035389987,0.049018281725649974,0.7900362748081378,-9.150998874931592e-08,0.05981566952924324,0.7929742552510021,False,False
ADANIENSOL,TATAPOWER,0.3781103238325251,327,27527,1e-12,1.2687077793234644e-05,0.004118173239133933,49486.592425072835,15,False,0.8741646724453122,1.702293334828827,1.3305185814860664e-06,0.002248964511576393,0.13980393795634585,5.785596688403106e-07,0.0011891219263892104,4.957994679494524,0.08263324465824207,0.8695287002614043,7.548543196992685e-08,0.11118533519737389,0.19588689754167238,False,False
